codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00092,00001,00008,00005,00010,00009,00002,00091,00050,00061,00093,00004
21,007,GENERAL OBLIGADO,04696,087197,0,0,2,0,21,3,102,4,133,0,0,0,0,1,8
21,007,GENERAL OBLIGADO,04696,087198,0,0,6,0,16,2,57,14,166,0,0,2,0,0,13
21,007,GENERAL OBLIGADO,04696,087199,0,0,2,0,16,4,110,6,109,2,0,1,0,0,5
21,007,GENERAL OBLIGADO,04696,087200,0,0,11,0,13,3,115,6,102,1,0,1,0,0,9
21,007,GENERAL OBLIGADO,04696,087201,0,0,5,0,20,4,107,5,100,0,1,1,0,0,6
21,007,GENERAL OBLIGADO,04696,087202,0,0,2,0,14,5,146,3,69,0,1,0,0,0,6
21,007,GENERAL OBLIGADO,04696,087203,0,0,10,1,18,2,115,9,110,0,0,0,0,0,11
21,007,GENERAL OBLIGADO,04696,087204,0,0,2,1,28,3,129,10,76,1,0,0,0,1,10
21,007,GENERAL OBLIGADO,04696,087205,0,0,5,0,99,4,0,8,115,0,20,1,0,1,9
21,007,GENERAL OBLIGADO,04696,087206,0,0,6,1,21,2,138,2,63,0,0,1,0,0,6
21,007,GENERAL OBLIGADO,04696,087207,0,0,7,0,11,0,112,9,109,0,0,0,0,0,8
21,007,GENERAL OBLIGADO,04696,087208,0,0,6,0,23,3,93,15,96,1,2,0,2,0,11
21,007,GENERAL OBLIGADO,04696,087209,0,0,1,0,30,5,101,5,112,1,0,0,0,1,9
21,007,GENERAL OBLIGADO,04696,087210,0,0,8,0,27,2,72,4,143,3,0,0,0,0,14
21,007,GENERAL OBLIGADO,04696,087211,0,0,7,0,20,5,136,8,84,3,0,0,0,0,4
21,007,GENERAL OBLIGADO,04696,087212,0,0,7,1,28,6,113,9,70,1,0,1,2,1,8
21,007,GENERAL OBLIGADO,04696,087213,0,0,6,0,29,6,74,6,112,2,0,1,0,1,7
21,007,GENERAL OBLIGADO,04696,087214,0,0,10,0,16,2,61,4,158,1,1,3,0,0,12
21,007,GENERAL OBLIGADO,04696,087215,0,0,6,1,22,1,118,5,97,1,1,1,0,0,13
21,007,GENERAL OBLIGADO,04696,087216,0,0,1,0,11,1,154,6,58,0,1,0,0,0,2
21,007,GENERAL OBLIGADO,04696,087217,0,0,1,0,22,4,61,4,149,1,0,0,0,0,18
21,007,GENERAL OBLIGADO,04696,087218,0,0,3,0,23,1,80,8,131,1,1,0,1,0,14
21,007,GENERAL OBLIGADO,04696,087219,0,0,6,0,17,3,91,12,127,1,0,2,1,10,0
21,007,GENERAL OBLIGADO,04696,087220,0,0,7,0,16,2,57,4,164,0,0,0,0,0,10
21,007,GENERAL OBLIGADO,04696,087221,0,0,6,1,21,6,66,2,150,0,0,0,2,0,11
21,007,GENERAL OBLIGADO,04696,087222,0,0,11,0,27,0,106,3,108,3,0,2,0,0,13
21,007,GENERAL OBLIGADO,04696,087223,0,0,6,0,10,0,109,7,110,3,0,1,0,0,13
21,007,GENERAL OBLIGADO,04696,087224,0,0,4,0,16,4,128,9,99,1,1,0,1,0,8
21,007,GENERAL OBLIGADO,04696,087225,0,0,13,0,15,2,147,3,69,0,0,1,0,0,9
21,007,GENERAL OBLIGADO,04696,087226,0,0,7,0,28,3,109,7,96,1,0,1,3,0,6
21,007,GENERAL OBLIGADO,04696,087227,0,0,7,0,18,5,95,9,113,1,0,1,0,0,12
21,007,GENERAL OBLIGADO,04696,087228,0,0,4,0,14,2,80,4,142,0,0,0,0,0,11
21,007,GENERAL OBLIGADO,04696,087229,0,0,7,0,18,4,120,9,97,1,0,0,0,2,4
21,007,GENERAL OBLIGADO,04696,087230,0,0,6,2,18,4,117,6,89,3,0,0,0,0,4
21,007,GENERAL OBLIGADO,04696,087231,0,0,7,0,27,4,46,7,146,4,0,1,0,0,10
21,007,GENERAL OBLIGADO,04696,087232,0,0,8,1,15,3,76,5,153,1,1,0,0,0,13
21,007,GENERAL OBLIGADO,04696,087233,0,0,6,0,18,1,138,10,92,3,0,0,0,0,6
21,007,GENERAL OBLIGADO,04696,087234,0,0,6,0,16,0,88,4,139,0,1,0,0,0,7
21,007,GENERAL OBLIGADO,04696,087235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04696,087236,0,0,17,0,23,2,96,6,105,1,0,1,0,1,7
21,007,GENERAL OBLIGADO,04696,087237,0,0,10,0,30,0,43,3,167,0,0,0,0,0,10
21,007,GENERAL OBLIGADO,04696,087238,0,0,7,0,35,1,33,11,167,0,0,2,1,0,14
21,007,GENERAL OBLIGADO,04697,087239,0,0,0,0,14,0,130,3,75,3,0,1,0,0,3
21,007,GENERAL OBLIGADO,04697,087240,0,0,1,0,13,0,118,4,102,3,0,0,0,1,3
21,007,GENERAL OBLIGADO,04697,087241,0,0,1,0,10,1,48,0,55,1,0,0,0,1,2
21,007,GENERAL OBLIGADO,04698,087242,0,0,25,2,7,2,102,2,90,0,1,0,0,0,3
21,007,GENERAL OBLIGADO,04698,087243,0,0,15,1,15,8,87,6,107,3,0,1,0,0,4
21,007,GENERAL OBLIGADO,04698,087244,0,0,14,0,11,1,130,5,90,1,0,0,0,2,3
21,007,GENERAL OBLIGADO,04698,087245,0,0,6,0,25,0,92,5,126,0,0,0,0,1,1
21,007,GENERAL OBLIGADO,04698,087246,0,0,4,0,16,2,116,1,132,0,0,1,0,1,3
21,007,GENERAL OBLIGADO,04698,087247,0,0,7,0,22,2,85,3,141,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04699,087248,0,0,1,0,22,3,136,5,69,0,0,0,2,1,4
21,007,GENERAL OBLIGADO,04699,087249,0,0,2,0,14,3,162,5,42,2,0,0,0,1,0
21,007,GENERAL OBLIGADO,04699,087250,0,0,8,1,17,2,149,5,67,0,0,0,0,0,2
21,007,GENERAL OBLIGADO,04699,087251,0,0,2,1,12,3,106,15,69,0,0,0,0,0,1
21,007,GENERAL OBLIGADO,04700,087252,0,0,4,0,16,2,109,5,69,3,0,3,0,3,2
21,007,GENERAL OBLIGADO,04700,087253,0,0,5,0,10,0,135,4,75,2,1,2,0,2,3
21,007,GENERAL OBLIGADO,04700,087254,0,0,4,0,11,0,87,5,56,0,0,1,0,1,1
21,007,GENERAL OBLIGADO,04701,087255,0,0,1,0,22,1,191,3,30,0,1,2,0,0,2
21,007,GENERAL OBLIGADO,04701,087256,0,0,0,0,32,1,136,4,47,1,0,1,0,0,9
21,007,GENERAL OBLIGADO,04701,087257,0,0,3,0,20,0,150,3,33,2,1,1,0,0,6
21,007,GENERAL OBLIGADO,04701,087258,0,0,0,1,17,0,158,2,43,1,0,0,0,0,2
21,007,GENERAL OBLIGADO,04701,087259,0,0,3,1,20,1,182,1,34,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04701,087260,0,0,6,1,26,1,149,2,44,1,1,2,0,0,1
21,007,GENERAL OBLIGADO,04701,087261,0,0,1,0,11,3,182,4,42,1,0,0,0,0,0
21,007,GENERAL OBLIGADO,04701,087262,0,0,0,0,17,3,122,2,68,1,0,3,1,1,1
21,007,GENERAL OBLIGADO,04702,087263,0,0,1,0,12,2,144,4,59,0,1,2,0,0,0
21,007,GENERAL OBLIGADO,04702,087264,0,0,4,0,2,0,25,2,25,0,0,0,0,0,1
21,007,GENERAL OBLIGADO,04703,087265,0,0,2,0,21,4,168,4,40,0,1,1,0,0,7
21,007,GENERAL OBLIGADO,04703,087266,0,0,7,0,21,2,183,5,40,0,0,1,0,0,3
21,007,GENERAL OBLIGADO,04703,087267,0,0,4,1,3,3,122,5,65,0,0,6,0,2,6
21,007,GENERAL OBLIGADO,04703,087268,0,0,5,0,19,1,137,10,53,2,0,1,0,0,3
21,007,GENERAL OBLIGADO,04703,087269,0,0,0,0,11,3,136,6,83,0,0,0,0,1,6
21,007,GENERAL OBLIGADO,04703,087270,0,0,2,0,7,0,183,3,36,1,0,0,0,0,0
21,007,GENERAL OBLIGADO,04703,087271,0,0,2,0,13,1,137,5,67,0,0,1,0,0,4
21,007,GENERAL OBLIGADO,04703,087272,0,0,12,0,30,2,49,9,139,0,1,0,0,0,5
21,007,GENERAL OBLIGADO,04703,087273,0,0,0,1,15,0,140,5,47,0,1,0,0,0,10
21,007,GENERAL OBLIGADO,04703,087274,0,0,3,0,18,1,133,2,49,0,0,1,0,0,1
21,007,GENERAL OBLIGADO,04703,087275,0,0,1,0,17,0,121,8,70,0,0,0,0,0,18
21,007,GENERAL OBLIGADO,04703,087276,0,0,4,0,26,0,81,4,118,0,1,1,0,0,4
21,007,GENERAL OBLIGADO,04703,087277,0,0,8,0,26,1,71,11,114,0,0,1,0,1,10
21,007,GENERAL OBLIGADO,04703,087278,0,0,6,0,20,2,140,3,39,0,1,0,0,0,4
21,007,GENERAL OBLIGADO,04703,087279,0,0,1,0,12,0,126,2,85,0,0,0,0,4,2
21,007,GENERAL OBLIGADO,04703,087280,0,0,2,0,10,4,138,7,56,1,0,0,0,0,7
21,007,GENERAL OBLIGADO,04703,087281,0,0,3,0,21,4,119,7,73,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04703,087282,0,0,3,0,14,1,152,11,49,0,0,1,0,1,4
21,007,GENERAL OBLIGADO,04703,087283,0,0,14,0,16,3,140,7,60,0,1,2,1,0,4
21,007,GENERAL OBLIGADO,04703,087284,0,0,3,0,9,1,131,8,65,2,0,0,0,0,6
21,007,GENERAL OBLIGADO,04703,087285,0,0,3,0,13,2,145,4,41,2,0,1,0,0,5
21,007,GENERAL OBLIGADO,04703,087286,0,0,6,0,18,3,112,3,89,0,0,0,0,2,7
21,007,GENERAL OBLIGADO,04703,087287,0,0,5,1,13,1,138,5,61,0,0,0,0,0,5
21,007,GENERAL OBLIGADO,04703,087288,0,0,2,1,21,4,140,8,48,1,1,1,0,0,1
21,007,GENERAL OBLIGADO,04703,087289,0,0,2,0,22,2,79,2,121,0,0,1,0,1,5
21,007,GENERAL OBLIGADO,04703,087290,0,0,8,0,20,0,64,3,151,0,0,0,0,0,9
21,007,GENERAL OBLIGADO,04703,087291,0,0,2,0,16,3,130,6,65,1,0,1,0,1,2
21,007,GENERAL OBLIGADO,04703,087292,0,0,5,0,11,1,132,5,41,1,0,0,0,1,5
21,007,GENERAL OBLIGADO,04703,087293,0,0,2,0,15,2,87,8,89,1,0,0,0,1,6
21,007,GENERAL OBLIGADO,04703,087294,0,0,5,0,11,2,155,6,47,1,0,1,0,0,1
21,007,GENERAL OBLIGADO,04703,087295,0,0,3,0,10,2,132,3,65,0,1,0,1,0,9
21,007,GENERAL OBLIGADO,04703,087296,0,0,2,0,27,3,99,4,105,1,0,1,0,1,5
21,007,GENERAL OBLIGADO,04703,087297,0,0,7,0,8,1,168,6,37,0,0,1,0,2,2
21,007,GENERAL OBLIGADO,04703,087298,0,0,4,0,21,2,149,4,34,1,0,1,0,0,2
21,007,GENERAL OBLIGADO,04703,087299,0,0,2,0,13,0,140,9,29,1,1,2,0,2,0
21,007,GENERAL OBLIGADO,04703,087300,0,0,3,0,16,4,142,4,50,0,0,0,0,1,8
21,007,GENERAL OBLIGADO,04703,087301,0,0,4,0,17,1,151,0,49,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04703,087302,0,0,3,0,19,0,138,7,45,2,1,2,1,0,1
21,007,GENERAL OBLIGADO,04703,087303,0,0,10,0,14,2,153,15,46,1,0,0,0,0,1
21,007,GENERAL OBLIGADO,04703,087304,0,0,0,0,27,3,68,7,137,0,0,1,0,0,9
21,007,GENERAL OBLIGADO,04703,087305,0,0,7,0,19,3,84,1,106,3,0,0,0,0,9
21,007,GENERAL OBLIGADO,04703,087306,0,0,7,0,22,1,112,2,86,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04703,087307,0,0,4,0,24,2,117,2,85,0,0,1,0,3,3
21,007,GENERAL OBLIGADO,04703,087308,0,0,1,0,36,2,87,1,94,4,0,5,0,0,10
21,007,GENERAL OBLIGADO,04703,087309,0,0,1,0,28,1,64,6,151,1,0,1,0,0,3
21,007,GENERAL OBLIGADO,04703,087310,0,0,0,0,13,2,67,3,36,1,0,0,0,0,1
21,007,GENERAL OBLIGADO,04704,087311,0,0,4,0,36,1,158,7,39,2,0,0,1,0,1
21,007,GENERAL OBLIGADO,04704,087312,0,0,8,43,0,5,136,7,38,1,0,0,0,1,6
21,007,GENERAL OBLIGADO,04704,087313,0,0,6,0,42,1,135,10,43,2,0,0,0,0,6
21,007,GENERAL OBLIGADO,04704,087314,0,0,7,2,43,2,147,10,31,0,1,1,0,1,0
21,007,GENERAL OBLIGADO,04704,087315,0,0,6,0,46,3,133,4,42,0,0,0,1,0,0
21,007,GENERAL OBLIGADO,04704,087316,0,0,1,0,42,2,154,7,34,0,0,0,0,2,1
21,007,GENERAL OBLIGADO,04704,087317,0,0,5,0,25,1,89,5,26,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04704,087318,0,0,4,0,18,1,94,3,25,1,0,0,0,0,3
21,007,GENERAL OBLIGADO,04705,087319,0,0,5,0,30,2,176,2,31,0,0,0,0,0,2
21,007,GENERAL OBLIGADO,04705,087320,0,0,3,0,28,1,184,10,41,1,0,3,1,0,2
21,007,GENERAL OBLIGADO,04705,087321,0,0,2,1,22,1,169,11,33,1,0,3,0,0,0
21,007,GENERAL OBLIGADO,04705,087322,0,0,0,0,28,1,168,7,36,1,0,0,0,0,5
21,007,GENERAL OBLIGADO,04705,087323,0,0,2,0,10,1,194,6,29,3,0,0,0,0,2
21,007,GENERAL OBLIGADO,04705,087324,0,0,4,0,0,0,21,10,27,1,0,0,0,0,2
21,007,GENERAL OBLIGADO,04705,087325,0,0,1,1,13,4,53,3,28,1,0,1,0,0,3
21,007,GENERAL OBLIGADO,04706,087326,0,0,3,0,10,0,176,9,35,2,0,0,0,0,5
21,007,GENERAL OBLIGADO,04706,087327,0,0,11,0,14,0,140,9,49,1,0,2,0,0,4
21,007,GENERAL OBLIGADO,04706,087328,0,0,1,0,10,1,188,7,41,1,0,0,1,0,4
21,007,GENERAL OBLIGADO,04706,087329,0,0,4,0,14,1,153,8,52,0,1,1,1,1,9
21,007,GENERAL OBLIGADO,04706,087330,0,0,4,1,26,3,113,6,83,0,0,1,0,1,12
21,007,GENERAL OBLIGADO,04706,087331,0,0,4,4,23,1,146,10,57,1,0,1,1,0,6
21,007,GENERAL OBLIGADO,04706,087332,0,0,3,1,26,0,129,10,48,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04706,087333,0,0,10,0,23,3,142,9,58,5,0,0,0,0,5
21,007,GENERAL OBLIGADO,04706,087334,0,0,3,0,28,2,85,14,98,0,0,1,0,0,9
21,007,GENERAL OBLIGADO,04706,087335,0,0,0,1,11,2,163,12,40,1,0,1,0,0,9
21,007,GENERAL OBLIGADO,04706,087336,0,0,3,0,17,0,157,6,71,0,0,0,0,0,3
21,007,GENERAL OBLIGADO,04706,087337,0,0,16,1,20,2,143,13,51,2,0,1,1,1,3
21,007,GENERAL OBLIGADO,04706,087338,0,0,1,1,25,1,122,10,67,1,1,0,0,0,5
21,007,GENERAL OBLIGADO,04706,087339,0,0,4,0,11,3,176,12,30,0,0,1,0,0,2
21,007,GENERAL OBLIGADO,04706,087340,0,0,8,0,21,3,152,9,40,2,1,1,2,0,7
21,007,GENERAL OBLIGADO,04706,087341,0,0,7,0,22,5,125,12,63,0,0,1,1,0,5
21,007,GENERAL OBLIGADO,04706,087342,0,0,12,0,17,0,145,6,57,0,0,0,0,1,7
21,007,GENERAL OBLIGADO,04706,087343,0,0,2,0,18,3,150,5,65,0,0,1,1,0,4
21,007,GENERAL OBLIGADO,04706,087344,0,0,4,1,25,1,136,8,56,4,0,0,0,1,4
21,007,GENERAL OBLIGADO,04706,087345,0,0,1,0,15,3,158,10,48,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04706,087346,0,0,0,1,5,2,171,11,42,1,0,0,0,1,2
21,007,GENERAL OBLIGADO,04706,087347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04706,087348,0,0,3,0,13,3,160,12,44,0,0,0,0,0,5
21,007,GENERAL OBLIGADO,04706,087349,0,0,7,1,8,2,158,9,32,0,0,1,0,1,2
21,007,GENERAL OBLIGADO,04706,087350,0,0,16,0,23,0,130,7,43,0,0,0,0,0,8
21,007,GENERAL OBLIGADO,04706,087351,0,0,3,0,19,1,101,6,80,1,0,1,1,2,8
21,007,GENERAL OBLIGADO,04706,087352,0,0,2,0,21,2,136,6,68,1,0,2,0,1,3
21,007,GENERAL OBLIGADO,04706,087353,0,0,4,0,22,1,109,18,77,0,0,2,0,0,3
21,007,GENERAL OBLIGADO,04706,087354,0,0,13,0,18,1,134,18,59,0,0,0,1,0,11
21,007,GENERAL OBLIGADO,04706,087355,0,0,5,0,16,3,57,4,52,1,0,0,0,1,4
21,007,GENERAL OBLIGADO,04707,087356,0,0,6,1,5,2,178,0,38,0,0,0,0,1,4
21,007,GENERAL OBLIGADO,04707,087357,0,0,4,1,13,2,163,3,43,2,0,2,0,1,7
21,007,GENERAL OBLIGADO,04707,087358,0,0,3,0,11,0,159,4,53,2,1,2,0,0,3
21,007,GENERAL OBLIGADO,04707,087359,0,0,10,0,9,2,156,6,57,2,0,0,1,1,2
21,007,GENERAL OBLIGADO,04707,087360,0,0,1,0,7,0,180,7,42,0,0,0,0,2,3
21,007,GENERAL OBLIGADO,04707,087361,0,0,21,1,4,2,190,3,21,0,0,0,0,1,2
21,007,GENERAL OBLIGADO,04707,087362,0,0,17,2,15,3,167,3,36,1,0,0,0,3,0
21,007,GENERAL OBLIGADO,04707,087363,0,0,4,0,14,3,164,4,47,1,0,0,0,1,6
21,007,GENERAL OBLIGADO,04707,087364,0,0,5,0,10,0,183,2,43,0,0,1,0,0,3
21,007,GENERAL OBLIGADO,04707,087365,0,0,2,1,10,1,163,7,27,1,0,1,1,0,2
21,007,GENERAL OBLIGADO,04707,087366,0,0,5,0,15,3,160,7,48,0,1,4,0,0,1
21,007,GENERAL OBLIGADO,04707,087367,0,0,0,2,11,1,82,2,27,0,0,3,0,0,1
21,007,GENERAL OBLIGADO,04708,087368,0,0,1,0,0,1,6,5,44,0,0,0,0,0,1
21,007,GENERAL OBLIGADO,04708,087369,0,0,5,1,2,2,190,7,44,1,0,0,0,0,1
21,007,GENERAL OBLIGADO,04708,087370,0,0,3,0,7,2,171,3,31,3,0,1,0,1,4
21,007,GENERAL OBLIGADO,04709,087371,0,0,1,0,9,1,213,7,36,1,0,0,0,0,0
21,007,GENERAL OBLIGADO,04709,087372,0,0,1,0,13,1,173,4,64,0,0,0,1,0,3
21,007,GENERAL OBLIGADO,04709,087373,0,0,0,0,13,0,180,6,52,0,0,0,0,1,3
21,007,GENERAL OBLIGADO,04709,087374,0,0,5,0,23,1,153,4,59,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04709,087375,0,0,2,1,11,1,168,8,60,0,0,1,0,2,2
21,007,GENERAL OBLIGADO,04709,087376,0,0,1,1,17,1,174,6,53,0,0,0,0,1,1
21,007,GENERAL OBLIGADO,04709,087377,0,0,4,0,15,0,152,15,58,0,0,3,0,2,3
21,007,GENERAL OBLIGADO,04709,087378,0,0,2,0,11,0,186,2,54,0,0,3,0,0,1
21,007,GENERAL OBLIGADO,04709,087379,0,0,2,1,12,1,189,6,48,0,0,1,0,1,0
21,007,GENERAL OBLIGADO,04709,087380,0,0,2,0,10,45,212,6,2,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04709,087381,0,0,2,2,11,1,149,0,69,0,0,1,0,0,6
21,007,GENERAL OBLIGADO,04709,087382,0,0,3,0,15,0,164,4,81,0,0,0,0,0,4
21,007,GENERAL OBLIGADO,04709,087383,0,0,2,0,5,0,115,2,23,0,0,2,0,0,1
21,007,GENERAL OBLIGADO,04709,087384,0,0,0,1,12,2,80,1,45,0,0,0,1,1,1
21,007,GENERAL OBLIGADO,04710,087385,0,0,2,1,2,0,166,1,17,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04711,087386,0,0,2,0,1,0,21,0,11,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04712,087387,0,0,2,1,13,3,121,9,123,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04712,087388,0,0,20,1,21,2,95,8,130,2,0,1,0,1,6
21,007,GENERAL OBLIGADO,04712,087389,0,0,5,0,15,0,113,7,120,2,0,0,0,0,7
21,007,GENERAL OBLIGADO,04712,087390,0,0,2,0,6,2,18,1,39,0,0,0,0,0,2
21,007,GENERAL OBLIGADO,04713,087391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04714,087392,0,0,4,0,15,1,50,1,37,0,0,0,0,0,3
21,007,GENERAL OBLIGADO,04715,087393,0,0,24,2,11,1,95,4,122,1,0,0,0,2,4
21,007,GENERAL OBLIGADO,04715,087394,0,0,2,0,15,0,116,4,97,2,1,1,0,0,5
21,007,GENERAL OBLIGADO,04715,087395,0,0,2,0,6,2,48,2,84,1,0,1,0,0,2
21,007,GENERAL OBLIGADO,04715,087396,0,0,11,0,12,0,29,2,90,0,0,1,0,0,3
21,007,GENERAL OBLIGADO,04716,087397,0,0,5,0,13,0,89,5,122,0,0,0,0,1,7
21,007,GENERAL OBLIGADO,04716,087398,0,0,11,0,10,0,142,4,93,0,0,1,0,0,5
21,007,GENERAL OBLIGADO,04716,087399,0,0,20,1,13,1,97,0,96,0,1,1,1,3,2
21,007,GENERAL OBLIGADO,04717,087400,0,0,6,2,32,2,84,1,103,1,0,1,0,0,8
21,007,GENERAL OBLIGADO,04717,087401,0,0,6,0,20,0,48,3,64,0,0,0,0,0,3
21,007,GENERAL OBLIGADO,04717,087402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04718,087403,0,0,2,0,9,1,46,3,62,1,0,0,0,0,3
21,007,GENERAL OBLIGADO,04719,087404,0,0,5,1,9,1,42,1,32,0,0,2,0,1,1
21,007,GENERAL OBLIGADO,04720,087405,0,0,0,0,6,0,5,0,21,0,0,0,0,0,1
21,007,GENERAL OBLIGADO,04721,087406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04722,087407,0,0,0,0,4,0,18,1,41,0,0,1,0,0,0
21,007,GENERAL OBLIGADO,04723,087408,0,0,0,0,3,0,43,1,86,1,1,0,0,0,0
21,007,GENERAL OBLIGADO,04724,087409,0,0,4,1,5,4,185,0,22,2,1,5,1,1,1
21,007,GENERAL OBLIGADO,04724,087410,0,0,3,0,2,1,234,2,14,0,0,2,0,2,0
21,007,GENERAL OBLIGADO,04724,087411,0,0,2,0,4,0,153,0,17,0,0,1,0,0,0
21,007,GENERAL OBLIGADO,04725,087412,0,0,2,0,25,3,105,5,107,1,0,0,1,0,5
21,007,GENERAL OBLIGADO,04725,087413,0,0,5,0,20,5,102,3,105,2,0,1,0,1,5
21,007,GENERAL OBLIGADO,04725,087414,0,0,7,0,20,3,86,5,125,0,0,0,0,0,8
21,007,GENERAL OBLIGADO,04725,087415,0,0,1,1,19,4,71,9,131,0,0,1,1,3,8
21,007,GENERAL OBLIGADO,04725,087416,0,0,3,0,31,2,0,11,132,1,0,3,1,0,6
21,007,GENERAL OBLIGADO,04725,087417,0,0,2,0,27,3,85,7,118,0,0,0,0,0,16
21,007,GENERAL OBLIGADO,04725,087418,0,0,9,0,24,3,74,4,130,9,0,0,0,0,8
21,007,GENERAL OBLIGADO,04725,087419,0,0,3,1,21,6,71,4,138,0,1,0,1,0,10
21,007,GENERAL OBLIGADO,04725,087420,0,0,5,0,26,2,102,10,94,4,1,0,0,1,8
21,007,GENERAL OBLIGADO,04725,087421,0,0,7,1,29,10,80,6,106,2,0,2,0,1,11
21,007,GENERAL OBLIGADO,04725,087422,0,0,5,0,23,3,114,13,106,4,1,1,0,0,11
21,007,GENERAL OBLIGADO,04725,087423,0,0,3,0,29,4,95,1,123,2,0,1,0,0,8
21,007,GENERAL OBLIGADO,04725,087424,0,0,3,1,31,3,91,6,106,1,0,2,0,0,10
21,007,GENERAL OBLIGADO,04725,087425,0,0,11,0,27,7,72,3,138,2,0,0,1,0,8
21,007,GENERAL OBLIGADO,04725,087426,0,0,6,1,25,6,110,6,97,3,1,1,0,2,4
21,007,GENERAL OBLIGADO,04725,087427,0,0,5,0,32,3,101,9,127,0,0,1,1,0,6
21,007,GENERAL OBLIGADO,04725,087428,0,0,6,0,28,4,80,6,118,2,0,0,1,1,8
21,007,GENERAL OBLIGADO,04725,087429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,007,GENERAL OBLIGADO,04725,087430,0,0,10,0,20,3,88,9,120,2,0,0,0,0,9
21,007,GENERAL OBLIGADO,04725,087431,0,0,8,0,29,4,76,2,130,1,2,1,2,2,13
21,007,GENERAL OBLIGADO,04725,087432,0,0,5,0,20,2,106,10,97,0,0,0,0,0,6
21,007,GENERAL OBLIGADO,04725,087433,0,0,1,0,20,4,50,2,75,0,0,1,0,0,4
21,007,GENERAL OBLIGADO,04725,087434,0,0,1,0,19,4,38,3,93,2,0,1,0,0,5
21,007,GENERAL OBLIGADO,04726,087435,0,0,0,0,12,2,181,4,56,6,0,1,0,0,0
21,007,GENERAL OBLIGADO,04726,087436,0,0,10,0,8,4,156,11,65,0,0,0,0,0,3
21,007,GENERAL OBLIGADO,04726,087437,0,0,4,0,22,3,159,6,48,0,0,0,0,0,3
21,007,GENERAL OBLIGADO,04726,087438,0,0,2,0,15,3,134,12,69,1,1,0,0,2,2
21,007,GENERAL OBLIGADO,04726,087439,0,0,0,0,13,3,125,9,92,2,0,0,1,0,1
21,007,GENERAL OBLIGADO,04726,087440,0,0,9,0,23,2,114,10,73,0,0,2,0,0,7
21,007,GENERAL OBLIGADO,04726,087441,0,0,1,1,25,0,116,10,80,1,0,0,0,1,7
21,007,GENERAL OBLIGADO,04726,087442,0,0,4,0,20,0,143,6,69,1,0,0,1,1,6
21,007,GENERAL OBLIGADO,04726,087443,0,0,4,0,16,2,148,9,68,3,0,0,1,1,3
21,007,GENERAL OBLIGADO,04726,087444,0,0,6,0,11,4,147,4,74,0,1,0,0,0,10
21,007,GENERAL OBLIGADO,04726,087445,0,0,2,0,17,1,148,8,50,0,0,1,0,0,4
21,007,GENERAL OBLIGADO,04726,087446,0,0,5,2,15,3,167,3,43,3,0,0,0,0,5
21,007,GENERAL OBLIGADO,04726,087447,0,0,1,0,5,1,153,6,59,1,0,0,2,0,5
21,007,GENERAL OBLIGADO,04726,087448,0,0,17,1,13,1,165,8,42,0,0,0,1,0,2
21,007,GENERAL OBLIGADO,04726,087449,0,0,3,0,13,2,146,6,73,0,0,0,0,0,4
21,007,GENERAL OBLIGADO,04726,087450,0,0,3,1,19,4,131,10,54,1,0,0,0,8,8
21,007,GENERAL OBLIGADO,04726,087451,0,0,11,0,16,5,146,5,62,0,0,0,0,1,9
21,007,GENERAL OBLIGADO,04726,087452,0,0,18,1,22,7,108,8,91,0,0,0,1,1,3
21,007,GENERAL OBLIGADO,04726,087453,0,0,4,0,12,0,168,10,51,1,0,1,0,0,0
21,007,GENERAL OBLIGADO,04726,087454,0,0,6,0,27,2,153,5,58,0,0,1,0,0,8
21,007,GENERAL OBLIGADO,04726,087455,0,0,4,0,15,2,133,12,103,0,0,0,0,1,3
21,007,GENERAL OBLIGADO,04726,087456,0,0,1,1,9,2,168,2,52,1,0,0,0,1,4
21,007,GENERAL OBLIGADO,04726,087457,0,0,7,0,10,1,169,7,44,3,0,0,0,1,1
21,007,GENERAL OBLIGADO,04726,087458,0,0,3,0,21,4,141,10,43,2,0,0,1,0,2
