codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00007,00055,00056,00008,00005,00009,00001,00002,00003,00057,00004,00006
01,013,Comuna 13,00137,005806,347,8,2,3,0,1,8,85,132,20,3,2,0,8,0
01,013,Comuna 13,00137,005807,346,11,5,4,2,0,11,69,145,22,4,4,0,2,0
01,013,Comuna 13,00137,005808,344,7,0,5,0,0,15,72,128,23,2,2,0,4,1
01,013,Comuna 13,00137,005809,346,11,0,6,0,1,17,83,136,26,2,1,1,3,0
01,013,Comuna 13,00137,005810,346,13,0,5,0,0,11,62,140,27,5,3,0,8,0
01,013,Comuna 13,00137,005811,347,24,0,3,0,1,7,61,132,20,4,2,0,5,0
01,013,Comuna 13,00137,005812,344,7,2,5,2,1,11,69,143,29,1,1,0,6,0
01,013,Comuna 13,00137,005813,348,11,4,6,0,0,14,68,144,20,0,1,0,15,0
01,013,Comuna 13,00137,005814,344,7,2,3,0,0,10,68,147,19,6,5,0,5,0
01,013,Comuna 13,00137,005815,346,13,0,3,1,1,15,69,127,19,2,9,0,6,0
01,013,Comuna 13,00137,005816,345,8,2,5,1,0,10,62,129,26,3,3,0,9,0
01,013,Comuna 13,00137,005817,345,12,1,5,1,0,10,55,158,19,0,1,0,6,0
01,013,Comuna 13,00137,005818,349,23,7,6,2,1,8,74,137,19,1,1,0,0,0
01,013,Comuna 13,00137,005819,346,9,4,6,0,0,9,59,147,27,3,0,1,10,0
01,013,Comuna 13,00137,005820,344,10,9,6,0,0,16,64,132,18,2,1,0,7,0
01,013,Comuna 13,00137,005821,347,10,1,3,0,1,12,65,125,27,1,7,0,12,0
01,013,Comuna 13,00137,005822,346,15,1,4,1,2,10,51,150,21,1,5,0,7,0
01,013,Comuna 13,00137,005823,346,9,3,0,0,0,10,61,145,12,5,0,0,11,0
01,013,Comuna 13,00137,005824,347,13,1,7,1,0,18,53,138,28,1,3,0,15,0
01,013,Comuna 13,00138,005825,348,9,4,1,0,0,11,73,145,16,2,3,0,8,0
01,013,Comuna 13,00138,005826,345,8,2,1,0,0,13,50,161,21,3,2,0,10,1
01,013,Comuna 13,00138,005827,348,3,2,4,1,0,16,69,142,18,0,2,0,18,0
01,013,Comuna 13,00138,005828,345,6,1,1,1,0,12,53,157,16,3,4,0,8,0
01,013,Comuna 13,00138,005829,348,9,1,1,1,0,11,62,149,20,3,4,0,10,0
01,013,Comuna 13,00138,005830,344,10,2,4,1,0,7,74,150,19,5,2,0,9,0
01,013,Comuna 13,00138,005831,345,3,1,3,0,0,6,62,150,29,1,5,0,5,0
01,013,Comuna 13,00138,005832,347,9,2,4,1,0,10,49,166,21,0,3,0,6,0
01,013,Comuna 13,00138,005833,348,9,3,2,1,0,11,44,162,14,0,4,0,12,0
01,013,Comuna 13,00138,005834,345,10,5,5,0,0,5,35,168,17,3,5,0,9,0
01,013,Comuna 13,00138,005835,345,11,4,0,0,0,6,64,148,22,2,1,0,7,0
01,013,Comuna 13,00138,005836,346,13,5,2,0,0,12,44,161,24,1,2,0,14,0
01,013,Comuna 13,00138,005837,347,7,2,2,0,1,7,49,164,18,3,1,0,7,0
01,013,Comuna 13,00138,005838,347,13,0,3,0,0,7,51,169,19,1,2,0,12,0
01,013,Comuna 13,00138,005839,346,11,1,0,3,1,10,44,158,21,0,1,0,9,0
01,013,Comuna 13,00138,005840,346,11,4,5,0,1,8,57,154,15,1,3,0,8,0
01,013,Comuna 13,00138,005841,346,5,3,1,0,0,8,42,158,14,3,4,0,7,0
01,013,Comuna 13,00138,005842,348,3,5,7,0,1,14,44,151,14,3,2,0,12,0
01,013,Comuna 13,00138,005843,347,9,2,0,0,0,13,59,138,28,2,3,0,7,0
01,013,Comuna 13,00138,005844,347,14,3,7,0,0,6,63,150,18,1,3,0,6,0
01,013,Comuna 13,00138,005845,346,8,1,1,1,0,9,41,173,16,1,3,0,13,0
01,013,Comuna 13,00138,005846,346,13,1,6,0,0,5,46,162,19,4,4,0,6,0
01,013,Comuna 13,00138,005847,345,4,4,5,2,0,11,48,158,24,2,3,0,6,0
01,013,Comuna 13,00138,005848,348,5,3,6,0,0,10,42,151,24,3,3,0,11,0
01,013,Comuna 13,00138,005849,346,11,1,2,0,0,8,58,150,18,1,5,0,2,0
01,013,Comuna 13,00138,005850,347,8,1,1,0,0,12,60,152,20,2,1,0,14,0
01,013,Comuna 13,00138,005851,345,7,5,4,1,0,10,41,163,14,7,5,0,7,1
01,013,Comuna 13,00138,005852,347,4,1,3,0,1,12,59,154,20,3,3,0,8,0
01,013,Comuna 13,00138,005853,347,5,6,5,1,0,14,50,160,22,2,4,1,5,0
01,013,Comuna 13,00138,005854,347,11,3,2,0,0,11,41,180,21,3,1,0,9,0
01,013,Comuna 13,00138,005855,346,2,1,3,0,0,10,65,157,14,1,0,0,7,0
01,013,Comuna 13,00138,005856,345,10,1,3,2,0,12,30,184,12,2,4,0,3,0
01,013,Comuna 13,00138,005857,346,6,4,4,1,0,13,54,152,16,5,5,0,12,0
01,013,Comuna 13,00138,005858,348,12,1,4,0,1,12,42,146,21,2,1,1,9,0
01,013,Comuna 13,00138,005859,346,8,4,4,1,1,6,55,161,20,2,4,0,9,0
01,013,Comuna 13,00138,005860,348,10,1,1,0,0,6,44,168,23,1,2,1,10,0
01,013,Comuna 13,00138,005861,348,6,2,1,0,0,8,66,154,19,4,1,1,8,0
01,013,Comuna 13,00138,005862,346,7,3,0,2,0,12,56,141,19,5,7,0,7,0
01,013,Comuna 13,00138,005863,344,7,5,3,0,1,8,53,156,17,4,1,1,9,0
01,013,Comuna 13,00138,005864,347,11,2,1,0,1,9,51,143,17,4,4,0,11,1
01,013,Comuna 13,00138,005865,347,10,5,3,0,0,15,37,160,24,4,0,0,6,0
01,013,Comuna 13,00138,005866,348,6,5,4,0,1,11,57,159,20,1,1,0,4,0
01,013,Comuna 13,00138,005867,347,11,2,2,0,1,10,60,135,25,2,1,0,13,0
01,013,Comuna 13,00138,005868,346,8,1,3,0,1,6,52,152,28,1,0,0,7,0
01,013,Comuna 13,00138,005869,346,7,1,2,1,2,11,52,159,19,2,7,1,10,0
01,013,Comuna 13,00138,005870,347,25,2,4,0,0,8,64,135,12,4,2,0,8,1
01,013,Comuna 13,00138,005871,347,11,3,1,0,0,13,48,133,25,3,7,0,9,0
01,013,Comuna 13,00138,005872,347,6,1,3,0,0,13,55,158,18,3,1,0,9,0
01,013,Comuna 13,00138,005873,346,10,1,5,0,2,11,60,149,21,3,3,0,17,0
01,013,Comuna 13,00138,005874,346,9,4,1,0,1,11,57,163,20,0,3,0,8,0
01,013,Comuna 13,00138,005875,346,14,3,0,0,1,4,61,150,20,1,7,0,3,0
01,013,Comuna 13,00138,005876,349,3,0,2,1,0,13,45,156,31,3,2,0,10,1
01,013,Comuna 13,00138,005877,345,15,7,3,0,0,15,57,131,20,6,5,0,12,0
01,013,Comuna 13,00138,005878,347,8,5,3,0,0,8,70,153,15,2,1,0,9,1
01,013,Comuna 13,00138,005879,345,11,4,2,0,2,6,51,155,20,2,4,1,9,0
01,013,Comuna 13,00138,005880,346,14,1,4,0,0,8,57,159,17,1,1,0,9,0
01,013,Comuna 13,00138,005881,346,8,3,3,1,1,8,74,143,19,1,3,0,12,0
01,013,Comuna 13,00138,005882,343,8,2,2,2,1,11,44,175,17,2,1,0,9,0
01,013,Comuna 13,00138,005883,346,5,3,5,0,0,9,41,176,17,4,3,0,12,0
01,013,Comuna 13,00138,005884,347,8,6,3,1,0,14,71,129,20,1,2,0,10,0
01,013,Comuna 13,00138,005885,347,11,0,2,1,1,9,62,168,19,1,0,0,10,0
01,013,Comuna 13,00138,005886,349,9,5,2,1,1,9,56,160,15,1,0,0,7,0
01,013,Comuna 13,00138,005887,346,6,2,6,0,0,12,45,157,14,2,4,1,7,0
01,013,Comuna 13,00138,005888,347,8,1,2,1,1,10,48,161,15,4,5,0,12,0
01,013,Comuna 13,00138,005889,347,9,3,4,2,0,5,52,171,15,2,8,0,6,0
01,013,Comuna 13,00138,005890,349,17,3,2,1,1,9,51,169,12,2,3,1,5,0
01,013,Comuna 13,00138,005891,349,7,1,0,2,1,14,61,138,24,8,2,0,8,0
01,013,Comuna 13,00138,005892,346,12,2,3,1,0,10,56,157,13,5,1,0,10,0
01,013,Comuna 13,00138,005893,344,8,2,4,1,1,8,64,153,13,1,1,0,7,0
01,013,Comuna 13,00138,005894,346,14,1,2,0,0,10,50,151,9,1,3,0,7,0
01,013,Comuna 13,00138,005895,346,14,0,1,1,0,14,57,154,24,0,1,1,12,0
01,013,Comuna 13,00138,005896,343,14,5,3,0,0,11,51,163,10,5,2,0,8,0
01,013,Comuna 13,00138,005897,345,12,4,2,0,0,12,45,158,12,2,1,0,12,0
01,013,Comuna 13,00138,005898,347,14,3,5,0,2,9,50,150,13,2,2,0,10,0
01,013,Comuna 13,00138,005899,347,14,1,3,1,0,12,47,162,19,8,5,0,9,0
01,013,Comuna 13,00138,005900,349,6,3,0,0,0,10,48,171,15,1,2,0,6,0
01,013,Comuna 13,00138,005901,347,2,2,5,1,0,11,46,162,26,6,2,0,7,0
01,013,Comuna 13,00138,005902,347,6,1,2,1,0,8,43,176,12,2,2,0,12,0
01,013,Comuna 13,00138,005903,348,11,1,3,2,0,10,57,148,20,4,1,0,7,0
01,013,Comuna 13,00138,005904,347,4,3,4,0,1,11,64,151,12,2,4,1,7,1
01,013,Comuna 13,00138,005905,346,11,4,3,1,0,8,56,155,15,3,9,1,11,0
01,013,Comuna 13,00138,005906,346,17,4,2,0,1,10,62,148,8,2,5,0,6,0
01,013,Comuna 13,00138,005907,347,9,0,2,0,1,6,46,144,14,4,3,1,15,0
01,013,Comuna 13,00138,005908,347,8,0,2,0,0,7,60,158,10,0,1,0,8,1
01,013,Comuna 13,00139,005909,351,10,2,1,0,0,9,57,164,17,2,1,0,6,0
01,013,Comuna 13,00139,005910,348,14,2,2,0,1,12,58,152,15,2,0,0,0,0
01,013,Comuna 13,00139,005911,350,9,5,2,0,0,9,63,167,15,2,2,3,12,1
01,013,Comuna 13,00139,005912,351,10,1,3,0,0,8,46,167,24,4,0,0,5,0
01,013,Comuna 13,00139,005913,350,12,0,1,1,0,13,51,159,12,5,1,0,8,0
01,013,Comuna 13,00139,005914,346,3,0,2,1,3,8,48,179,18,3,0,0,8,0
01,013,Comuna 13,00139,005915,349,8,4,3,1,0,9,49,172,15,4,3,0,8,0
01,013,Comuna 13,00139,005916,348,8,0,1,0,1,9,47,188,17,2,5,0,15,0
01,013,Comuna 13,00139,005917,350,12,3,1,0,1,4,50,162,25,0,2,0,8,1
01,013,Comuna 13,00139,005918,350,18,2,1,0,0,12,44,158,19,1,4,0,11,0
01,013,Comuna 13,00139,005919,350,9,5,2,1,0,9,45,181,13,4,0,0,10,0
01,013,Comuna 13,00139,005920,352,13,0,1,0,0,9,53,156,14,0,3,0,15,0
01,013,Comuna 13,00139,005921,351,11,1,3,0,1,7,51,164,13,2,2,0,10,0
01,013,Comuna 13,00139,005922,349,7,2,4,2,1,4,50,169,16,1,6,0,11,0
01,013,Comuna 13,00139,005923,347,11,4,2,0,0,8,64,147,17,2,1,0,13,0
01,013,Comuna 13,00139,005924,348,8,3,1,0,0,12,58,152,22,0,1,0,8,0
01,013,Comuna 13,00139,005925,350,8,0,3,0,0,5,59,165,15,1,1,0,2,0
01,013,Comuna 13,00139,005926,350,10,0,4,1,0,9,51,165,15,4,2,0,6,0
01,013,Comuna 13,00139,005927,348,12,1,7,0,1,4,48,146,26,6,4,0,12,0
01,013,Comuna 13,00139,005928,348,11,1,2,0,0,6,40,181,17,0,1,0,8,0
01,013,Comuna 13,00139,005929,347,9,4,2,0,0,9,49,174,19,3,5,0,9,0
01,013,Comuna 13,00139,005930,349,11,5,2,1,1,8,61,148,21,5,1,0,5,0
01,013,Comuna 13,00139,005931,348,14,3,7,0,0,9,42,160,19,5,3,0,8,1
01,013,Comuna 13,00139,005932,350,6,3,3,0,0,17,50,152,15,4,1,0,7,0
01,013,Comuna 13,00139,005933,353,8,3,2,0,0,8,47,155,16,3,4,0,6,1
01,013,Comuna 13,00139,005934,346,16,4,5,0,1,10,35,153,17,3,2,0,8,0
01,013,Comuna 13,00139,005935,348,7,3,3,0,0,11,51,153,19,1,1,0,12,0
01,013,Comuna 13,00139,005936,348,12,1,1,0,0,5,42,181,14,3,2,0,6,0
01,013,Comuna 13,00139,005937,351,15,1,4,1,1,10,53,146,17,4,6,0,8,1
01,013,Comuna 13,00139,005938,349,9,2,5,0,1,8,52,156,19,1,0,0,9,0
01,013,Comuna 13,00139,005939,347,17,1,2,0,0,9,57,137,18,1,5,0,11,2
01,013,Comuna 13,00139,005940,349,8,2,2,0,0,16,47,158,18,4,3,0,5,0
01,013,Comuna 13,00139,005941,348,23,2,2,1,1,3,33,157,14,2,9,1,13,1
01,013,Comuna 13,00139,005942,349,7,3,3,0,0,8,48,162,14,1,3,0,8,0
01,013,Comuna 13,00139,005943,349,10,0,1,1,2,13,57,148,21,1,0,1,11,0
01,013,Comuna 13,00139,005944,349,7,1,1,0,2,10,58,148,20,2,5,0,14,0
01,013,Comuna 13,00139,005945,347,9,3,0,1,1,9,47,182,12,1,2,0,7,0
01,013,Comuna 13,00139,005946,347,11,1,2,0,1,8,55,154,14,4,1,0,12,0
01,013,Comuna 13,00139,005947,349,10,4,5,0,0,9,58,150,15,5,2,0,10,0
01,013,Comuna 13,00139,005948,349,6,3,6,1,0,11,38,165,15,0,3,0,16,1
01,013,Comuna 13,00139,005949,349,12,0,2,1,0,5,56,150,17,4,5,1,11,0
01,013,Comuna 13,00139,005950,344,5,3,4,1,0,5,53,167,17,4,0,0,3,0
01,013,Comuna 13,00139,005951,350,11,3,4,0,2,14,56,149,24,3,2,0,2,0
01,013,Comuna 13,00139,005952,347,10,1,2,1,0,4,46,172,12,3,2,0,5,0
01,013,Comuna 13,00139,005953,348,6,1,1,1,0,14,56,158,20,0,3,0,9,0
01,013,Comuna 13,00139,005954,349,6,1,4,1,0,8,46,158,20,2,5,1,10,0
01,013,Comuna 13,00139,005955,349,15,2,3,1,0,11,34,176,12,3,2,0,3,0
01,013,Comuna 13,00139,005956,349,11,2,2,0,0,6,51,171,20,3,2,0,8,0
01,013,Comuna 13,00139,005957,349,9,2,1,2,0,7,39,167,16,3,4,0,9,0
01,013,Comuna 13,00139,005958,349,8,2,5,0,0,14,46,162,26,2,2,0,13,0
01,013,Comuna 13,00139,005959,350,8,3,3,0,0,7,61,151,19,1,2,0,6,0
01,013,Comuna 13,00139,005960,347,13,2,2,0,0,5,58,152,19,2,0,0,8,0
01,013,Comuna 13,00139,005961,350,23,0,4,4,0,15,41,149,20,2,2,0,6,0
01,013,Comuna 13,00140,005962,347,13,1,2,0,1,13,59,150,13,1,0,1,6,1
01,013,Comuna 13,00140,005963,345,9,0,4,2,2,9,52,143,18,1,2,0,7,1
01,013,Comuna 13,00140,005964,345,12,0,3,2,0,12,75,129,17,3,1,0,8,0
01,013,Comuna 13,00140,005965,345,10,4,3,0,0,11,62,149,17,1,1,0,10,0
01,013,Comuna 13,00140,005966,344,6,2,4,0,0,9,74,136,8,2,4,1,10,1
01,013,Comuna 13,00140,005967,344,15,0,2,1,1,8,53,142,16,3,0,0,4,0
01,013,Comuna 13,00140,005968,345,7,2,4,1,0,4,60,155,13,5,2,0,7,0
01,013,Comuna 13,00140,005969,344,8,2,1,1,1,14,69,146,21,0,1,0,6,0
01,013,Comuna 13,00140,005970,345,7,0,5,0,0,7,63,150,15,1,1,0,19,0
01,013,Comuna 13,00140,005971,343,7,2,3,2,1,16,58,140,13,1,3,0,9,0
01,013,Comuna 13,00140,005972,346,9,1,2,2,0,5,57,169,9,1,2,0,10,0
01,013,Comuna 13,00140,005973,345,9,1,1,0,0,18,53,159,12,0,2,1,11,0
01,013,Comuna 13,00140,005974,343,8,2,4,0,0,7,58,153,16,0,2,0,10,0
01,013,Comuna 13,00140,005975,344,7,2,5,1,0,13,60,143,15,2,0,0,6,0
01,013,Comuna 13,00140,005976,345,9,3,3,0,0,16,50,136,23,4,2,0,14,0
01,013,Comuna 13,00140,005977,344,8,0,5,0,0,5,66,148,15,1,3,0,9,0
01,013,Comuna 13,00140,005978,344,8,2,1,0,1,13,47,165,17,0,2,0,6,0
01,013,Comuna 13,00140,005979,345,13,3,6,3,0,7,58,148,7,4,4,0,11,0
01,013,Comuna 13,00140,005980,350,4,2,12,0,0,12,63,136,19,4,1,0,10,0
01,013,Comuna 13,00140,005981,345,13,2,2,0,1,18,66,139,14,1,0,1,7,0
01,013,Comuna 13,00140,005982,343,13,1,3,2,1,7,60,140,18,2,2,0,9,0
01,013,Comuna 13,00140,005983,344,11,2,4,1,1,10,77,131,15,2,3,1,8,0
01,013,Comuna 13,00140,005984,345,8,4,4,0,0,7,67,161,19,1,1,0,4,0
01,013,Comuna 13,00140,005985,343,5,5,1,0,0,8,60,156,27,1,6,0,10,1
01,013,Comuna 13,00140,005986,346,14,2,2,0,1,8,50,145,17,2,0,0,13,0
01,013,Comuna 13,00141,005987,342,11,1,1,1,1,8,65,158,11,1,1,0,7,0
01,013,Comuna 13,00141,005988,342,23,4,3,1,0,14,54,139,27,1,0,0,0,0
01,013,Comuna 13,00141,005989,345,11,0,4,1,0,13,55,177,13,1,2,0,5,0
01,013,Comuna 13,00141,005990,343,7,4,4,0,1,14,51,149,15,4,6,0,11,0
01,013,Comuna 13,00141,005991,341,6,3,4,0,0,5,42,173,18,1,0,0,8,0
01,013,Comuna 13,00141,005992,345,7,0,2,2,0,7,45,171,10,2,1,0,11,0
01,013,Comuna 13,00141,005993,341,4,2,2,1,0,7,58,160,16,1,1,0,8,1
01,013,Comuna 13,00141,005994,344,8,0,3,0,2,6,52,145,16,1,3,0,13,2
01,013,Comuna 13,00141,005995,343,9,0,2,1,0,7,38,162,17,3,4,0,9,0
01,013,Comuna 13,00141,005996,340,13,5,2,2,0,6,47,152,9,3,7,0,0,1
01,013,Comuna 13,00141,005997,343,13,4,1,0,0,6,62,140,21,6,4,0,14,0
01,013,Comuna 13,00141,005998,344,14,2,2,0,0,10,46,164,23,1,0,0,10,0
01,013,Comuna 13,00141,005999,342,14,2,4,1,0,16,46,146,19,1,1,0,13,0
01,013,Comuna 13,00141,006000,343,3,2,4,2,0,8,59,163,9,1,1,0,10,0
01,013,Comuna 13,00141,006001,345,9,2,6,0,1,8,54,150,15,5,2,0,10,0
01,013,Comuna 13,00141,006002,343,9,2,5,0,1,8,42,164,18,3,0,1,8,0
01,013,Comuna 13,00141,006003,345,7,3,4,0,0,4,59,154,15,1,2,0,7,0
01,013,Comuna 13,00141,006004,342,3,0,1,0,1,8,54,149,11,3,2,0,10,0
01,013,Comuna 13,00141,006005,343,6,3,3,0,1,6,56,158,5,2,0,1,11,0
01,013,Comuna 13,00141,006006,341,4,5,0,1,0,7,53,158,15,2,3,0,3,1
01,013,Comuna 13,00141,006007,342,11,0,3,1,1,10,45,162,10,2,1,0,14,0
01,013,Comuna 13,00141,006008,343,5,2,3,1,0,8,51,156,15,2,3,0,8,1
01,013,Comuna 13,00141,006009,343,5,4,5,0,0,13,50,166,11,0,1,0,7,0
01,013,Comuna 13,00141,006010,344,5,0,4,1,0,8,47,158,14,0,1,0,9,0
01,013,Comuna 13,00141,006011,343,11,3,3,3,0,4,50,157,14,9,1,0,14,0
01,013,Comuna 13,00141,006012,344,9,0,2,0,0,10,48,175,11,0,2,0,5,0
01,013,Comuna 13,00141,006013,343,8,1,2,0,0,2,48,174,22,2,1,0,12,1
01,013,Comuna 13,00141,006014,341,15,2,1,1,0,5,50,161,18,1,1,0,17,0
01,013,Comuna 13,00141,006015,338,11,0,0,3,0,10,47,170,20,3,0,0,8,0
01,013,Comuna 13,00141,006016,345,9,1,1,0,0,5,61,168,17,0,1,0,7,0
01,013,Comuna 13,00141,006017,342,8,3,2,0,0,7,45,161,18,4,2,1,11,0
01,013,Comuna 13,00141,006018,341,4,1,2,0,0,9,51,174,20,0,1,0,12,0
01,013,Comuna 13,00141,006019,339,10,2,1,0,0,14,76,138,17,1,2,0,7,0
01,013,Comuna 13,00141,006020,341,6,5,6,1,0,11,60,174,11,1,1,0,3,0
01,013,Comuna 13,00141,006021,342,5,3,3,1,0,10,54,137,20,1,4,0,11,0
01,013,Comuna 13,00141,006022,341,12,2,1,0,0,9,57,136,20,1,5,0,9,0
01,013,Comuna 13,00141,006023,342,11,2,0,1,0,9,174,49,8,3,5,0,5,0
01,013,Comuna 13,00141,006024,342,10,1,5,0,0,4,52,151,19,3,0,0,12,1
01,013,Comuna 13,00141,006025,341,8,1,2,0,0,8,62,158,17,0,3,0,4,0
01,013,Comuna 13,00141,006026,342,3,1,2,0,1,7,42,164,21,1,0,0,6,0
01,013,Comuna 13,00141,006027,342,7,0,2,1,1,6,53,169,15,1,4,0,12,0
01,013,Comuna 13,00141,006028,340,3,0,5,1,0,7,54,175,12,1,1,0,7,0
01,013,Comuna 13,00141,006029,344,8,2,0,1,0,3,44,164,17,0,2,0,9,0
01,013,Comuna 13,00142,006030,348,6,2,0,0,2,3,29,193,11,2,1,0,5,0
01,013,Comuna 13,00142,006031,348,7,0,2,1,1,4,27,205,9,1,2,0,11,0
01,013,Comuna 13,00142,006032,346,9,2,2,0,0,10,29,185,9,1,7,0,6,1
01,013,Comuna 13,00142,006033,350,6,4,0,0,0,2,21,188,17,2,2,0,10,0
01,013,Comuna 13,00142,006034,346,3,0,0,0,1,6,25,197,7,1,6,0,9,0
01,013,Comuna 13,00142,006035,348,6,0,4,0,0,6,33,192,12,1,3,0,14,0
01,013,Comuna 13,00142,006036,347,4,1,0,0,0,9,27,204,12,2,0,0,11,0
01,013,Comuna 13,00142,006037,347,5,0,2,0,0,2,26,201,15,1,3,0,6,0
01,013,Comuna 13,00142,006038,348,6,1,4,1,1,8,21,204,6,0,2,0,10,0
01,013,Comuna 13,00142,006039,348,13,1,2,0,0,6,24,174,12,2,7,0,8,0
01,013,Comuna 13,00142,006040,346,2,5,1,0,1,9,30,189,15,4,2,1,7,0
01,013,Comuna 13,00142,006041,350,9,1,1,0,0,8,36,191,14,1,7,0,8,0
01,013,Comuna 13,00142,006042,347,8,0,0,1,0,3,23,223,12,2,1,0,6,0
01,013,Comuna 13,00142,006043,350,6,0,1,0,0,5,28,192,19,1,2,1,8,0
01,013,Comuna 13,00142,006044,349,5,2,0,1,0,2,30,191,15,2,0,1,11,0
01,013,Comuna 13,00142,006045,348,6,6,0,0,0,3,41,187,14,0,2,0,5,0
01,013,Comuna 13,00142,006046,352,5,0,0,0,0,2,29,203,7,0,2,0,9,0
01,013,Comuna 13,00142,006047,348,11,2,3,0,0,6,16,205,14,0,3,0,7,0
01,013,Comuna 13,00142,006048,345,11,1,3,0,0,3,22,191,11,0,3,0,9,0
01,013,Comuna 13,00142,006049,347,11,3,1,1,2,6,26,176,18,0,2,0,10,0
01,013,Comuna 13,00142,006050,349,5,2,2,0,0,5,26,184,11,1,4,0,9,0
01,013,Comuna 13,00142,006051,349,8,5,0,0,1,1,19,212,7,0,2,0,8,0
01,013,Comuna 13,00142,006052,348,8,0,3,0,0,2,22,201,9,1,2,0,8,0
01,013,Comuna 13,00142,006053,348,9,0,2,0,0,10,37,169,16,1,5,0,8,1
01,013,Comuna 13,00142,006054,348,9,2,1,0,0,3,30,194,6,1,5,0,5,0
01,013,Comuna 13,00142,006055,350,6,1,2,0,0,5,40,200,10,1,4,0,5,0
01,013,Comuna 13,00142,006056,348,3,1,2,0,0,4,35,198,11,1,2,0,11,0
01,013,Comuna 13,00142,006057,350,7,1,2,0,0,6,30,198,13,3,2,0,2,0
01,013,Comuna 13,00142,006058,345,7,7,3,0,1,2,37,169,10,2,1,0,6,0
01,013,Comuna 13,00142,006059,350,10,0,2,1,0,10,34,176,12,2,1,0,7,0
01,013,Comuna 13,00142,006060,344,4,0,4,0,0,2,27,194,13,0,6,0,6,0
01,013,Comuna 13,00142,006061,346,7,1,0,1,0,7,30,166,12,4,6,0,11,0
01,013,Comuna 13,00142,006062,347,5,1,0,0,0,5,25,202,8,0,4,0,6,0
01,013,Comuna 13,00142,006063,347,16,1,4,0,0,6,33,165,14,2,4,0,13,0
01,013,Comuna 13,00142,006064,346,5,1,1,0,0,7,26,181,9,1,1,0,11,0
01,013,Comuna 13,00142,006065,346,8,0,0,0,0,4,35,184,10,2,0,0,8,0
01,013,Comuna 13,00142,006066,349,9,1,1,1,0,6,23,178,13,2,5,0,10,0
01,013,Comuna 13,00142,006067,347,10,0,0,0,0,11,23,189,19,2,3,1,1,0
01,013,Comuna 13,00142,006068,347,9,2,1,1,0,5,37,165,18,0,3,0,9,0
01,013,Comuna 13,00142,006069,345,8,2,1,1,2,5,35,183,18,2,5,0,7,0
01,013,Comuna 13,00142,006070,347,9,1,1,0,0,5,33,180,15,0,1,0,10,0
01,013,Comuna 13,00142,006071,346,9,2,0,0,0,6,39,206,5,1,2,0,5,0
01,013,Comuna 13,00142,006072,346,7,0,0,0,0,8,17,203,13,0,2,0,8,0
01,013,Comuna 13,00142,006073,347,7,1,3,0,0,4,24,181,8,3,7,0,7,0
01,013,Comuna 13,00142,006074,348,8,2,2,0,0,7,23,174,21,2,4,0,9,0
01,013,Comuna 13,00142,006075,348,7,2,3,0,1,11,26,190,9,0,3,0,7,0
01,013,Comuna 13,00142,006076,346,8,0,0,0,0,8,42,186,7,1,4,0,6,0
01,013,Comuna 13,00142,006077,346,5,2,2,0,0,2,33,187,8,3,3,0,5,0
01,013,Comuna 13,00142,006078,347,5,3,1,0,0,1,29,192,16,1,9,1,11,0
01,013,Comuna 13,00142,006079,346,4,2,0,0,0,7,33,199,9,0,1,0,6,0
01,013,Comuna 13,00142,006080,348,5,3,0,0,0,6,23,208,10,3,5,0,8,0
01,013,Comuna 13,00142,006081,348,6,1,1,0,0,3,23,209,8,2,1,0,15,0
01,013,Comuna 13,00142,006082,345,9,1,1,0,0,6,16,205,9,1,4,0,11,0
01,013,Comuna 13,00142,006083,347,8,1,0,0,0,7,35,189,10,0,3,0,10,0
01,013,Comuna 13,00142,006084,346,4,1,1,0,0,3,39,196,18,0,2,0,4,0
01,013,Comuna 13,00142,006085,349,1,3,1,0,2,4,36,196,10,0,2,0,7,0
01,013,Comuna 13,00142,006086,347,6,2,2,0,0,5,30,204,9,1,4,0,7,0
01,013,Comuna 13,00142,006087,345,11,3,2,0,1,6,32,190,1,1,5,0,6,0
01,013,Comuna 13,00142,006088,347,5,3,5,0,0,2,29,182,12,0,4,0,4,0
01,013,Comuna 13,00142,006089,348,8,1,0,1,0,6,34,186,14,2,7,0,12,0
01,013,Comuna 13,00142,006090,347,5,3,1,0,0,5,18,211,11,0,8,0,6,0
01,013,Comuna 13,00142,006091,347,8,0,2,0,0,4,20,192,8,2,2,0,12,0
01,013,Comuna 13,00142,006092,345,13,2,2,0,0,6,28,193,7,3,2,0,10,0
01,013,Comuna 13,00142,006093,347,4,1,2,0,0,4,31,185,17,2,1,0,10,0
01,013,Comuna 13,00142,006094,346,4,1,1,0,1,9,19,202,9,0,0,0,14,0
01,013,Comuna 13,00142,006095,348,4,1,1,1,1,2,21,190,14,0,3,0,8,0
01,013,Comuna 13,00142,006096,348,11,3,0,0,0,5,25,187,11,1,2,0,13,0
01,013,Comuna 13,00142,006097,346,16,1,0,0,0,5,34,163,7,3,7,0,9,0
01,013,Comuna 13,00142,006098,347,6,2,0,0,0,5,39,181,7,1,3,1,9,0
01,013,Comuna 13,00142,006099,346,6,0,0,1,0,7,30,186,13,2,6,0,6,0
01,013,Comuna 13,00142,006100,346,5,1,0,0,0,3,30,191,10,0,0,0,10,0
01,013,Comuna 13,00142,006101,350,7,0,4,1,0,5,33,181,17,1,5,0,8,0
