codprov,coddepto,depto,circuito,mesa,electores,blancos,00045,00037,00050,00036,00024
23,016,Tafí Viejo,00223,003356,339,13,17,126,108,3,19
23,016,Tafí Viejo,00223,003357,338,16,21,120,94,5,20
23,016,Tafí Viejo,00223,003358,340,13,15,135,96,2,18
23,016,Tafí Viejo,00223,003359,342,23,19,139,95,5,16
23,016,Tafí Viejo,00223,003360,339,26,2,119,112,8,16
23,016,Tafí Viejo,00223,003361,339,12,18,147,93,4,11
23,016,Tafí Viejo,00223,003362,339,22,24,96,112,6,22
23,016,Tafí Viejo,00223,003363,339,23,20,126,100,4,15
23,016,Tafí Viejo,00223,003364,340,22,13,131,88,8,14
23,016,Tafí Viejo,00223,003365,340,12,15,136,105,9,15
23,016,Tafí Viejo,00223,003366,341,21,16,164,66,7,12
23,016,Tafí Viejo,00223,003367,339,10,16,141,86,6,20
23,016,Tafí Viejo,00223,003368,337,27,14,133,84,10,19
23,016,Tafí Viejo,00223,003369,339,19,13,141,88,11,18
23,016,Tafí Viejo,00223,003370,339,13,18,145,75,10,15
23,016,Tafí Viejo,00223,003371,338,15,19,141,70,7,13
23,016,Tafí Viejo,00223,003372,341,37,13,103,126,9,15
23,016,Tafí Viejo,0223A,003373,345,16,8,167,79,6,13
23,016,Tafí Viejo,0223A,003374,344,7,17,128,108,12,13
23,016,Tafí Viejo,0223A,003375,343,21,11,144,97,6,8
23,016,Tafí Viejo,0223A,003376,343,17,3,120,118,8,15
23,016,Tafí Viejo,0223A,003377,344,8,14,155,94,5,13
23,016,Tafí Viejo,0223A,003378,343,16,15,142,105,5,6
23,016,Tafí Viejo,0223A,003379,342,11,21,150,88,3,12
23,016,Tafí Viejo,0223A,003380,343,15,6,129,110,8,15
23,016,Tafí Viejo,0223A,003381,345,17,12,128,110,7,15
23,016,Tafí Viejo,0223A,003382,343,21,15,130,105,6,15
23,016,Tafí Viejo,0223A,003383,345,11,8,133,113,6,17
23,016,Tafí Viejo,0223A,003384,343,9,13,146,94,5,17
23,016,Tafí Viejo,0223A,003385,348,7,14,143,91,12,16
23,016,Tafí Viejo,0223A,003386,343,18,6,107,119,14,20
23,016,Tafí Viejo,0223A,003387,344,16,20,158,73,2,19
23,016,Tafí Viejo,0223A,003388,344,15,16,110,103,6,13
23,016,Tafí Viejo,0223A,003389,343,16,2,147,95,8,17
23,016,Tafí Viejo,0223A,003390,343,20,13,140,103,6,10
23,016,Tafí Viejo,0223A,003391,342,14,15,132,110,3,6
23,016,Tafí Viejo,0223A,003392,341,11,15,165,76,5,16
23,016,Tafí Viejo,0223A,003393,343,9,18,132,82,3,20
23,016,Tafí Viejo,0223A,003394,343,4,24,127,109,6,8
23,016,Tafí Viejo,0223A,003395,342,10,13,132,110,7,13
23,016,Tafí Viejo,0223A,003396,340,12,14,144,105,4,6
23,016,Tafí Viejo,0223A,003397,347,11,11,174,74,4,13
23,016,Tafí Viejo,0223B,003398,341,19,14,139,110,8,14
23,016,Tafí Viejo,0223B,003399,341,9,21,152,82,10,13
23,016,Tafí Viejo,0223B,003400,340,16,13,131,101,5,14
23,016,Tafí Viejo,0223B,003401,340,22,22,114,122,3,14
23,016,Tafí Viejo,0223B,003402,340,17,16,124,89,11,20
23,016,Tafí Viejo,0223B,003403,342,16,20,132,102,4,16
23,016,Tafí Viejo,0223B,003404,340,27,12,125,108,7,15
23,016,Tafí Viejo,0223B,003405,339,14,18,118,97,14,21
23,016,Tafí Viejo,0223B,003406,340,21,13,123,110,4,16
23,016,Tafí Viejo,0223B,003407,340,13,18,120,119,3,13
23,016,Tafí Viejo,0223B,003408,339,12,16,146,101,8,10
23,016,Tafí Viejo,0223B,003409,340,14,14,123,119,6,16
23,016,Tafí Viejo,0223B,003410,340,15,17,106,120,14,17
23,016,Tafí Viejo,0223B,003411,340,16,22,110,105,14,15
23,016,Tafí Viejo,0223B,003412,339,16,11,141,87,10,18
23,016,Tafí Viejo,0223B,003413,339,16,23,116,102,9,17
23,016,Tafí Viejo,0223B,003414,339,11,14,160,78,12,14
23,016,Tafí Viejo,0223B,003415,340,20,22,108,108,7,16
23,016,Tafí Viejo,0223B,003416,340,17,12,130,100,16,16
23,016,Tafí Viejo,0223B,003417,339,3,22,128,108,12,20
23,016,Tafí Viejo,0223B,003418,343,10,16,130,111,5,15
23,016,Tafí Viejo,00224,003419,344,6,16,169,80,8,12
23,016,Tafí Viejo,00224,003420,346,16,11,181,61,8,7
23,016,Tafí Viejo,00224,003421,344,16,16,184,53,2,16
23,016,Tafí Viejo,00224,003422,344,9,17,137,77,7,8
23,016,Tafí Viejo,00224,003423,344,7,14,167,79,5,17
23,016,Tafí Viejo,00224,003424,342,22,16,158,82,6,9
23,016,Tafí Viejo,00224,003425,343,16,22,178,54,6,14
23,016,Tafí Viejo,00224,003426,344,21,18,177,64,6,10
23,016,Tafí Viejo,00224,003427,344,10,16,176,66,5,20
23,016,Tafí Viejo,00224,003428,342,19,10,184,55,6,5
23,016,Tafí Viejo,00224,003429,344,12,8,215,42,5,5
23,016,Tafí Viejo,00224,003430,348,14,11,165,81,5,6
23,016,Tafí Viejo,00224,003431,347,11,12,180,74,11,10
23,016,Tafí Viejo,00224,003432,344,10,23,183,58,7,12
23,016,Tafí Viejo,00224,003433,343,15,20,184,52,3,12
23,016,Tafí Viejo,00224,003434,344,19,13,175,61,7,14
23,016,Tafí Viejo,00224,003435,345,12,16,169,61,12,16
23,016,Tafí Viejo,00224,003436,346,11,18,175,62,5,14
23,016,Tafí Viejo,00224,003437,343,13,17,188,47,3,11
23,016,Tafí Viejo,00224,003438,343,6,11,167,87,8,20
23,016,Tafí Viejo,00224,003439,344,22,15,177,58,12,6
23,016,Tafí Viejo,00224,003440,345,11,14,192,58,4,5
23,016,Tafí Viejo,00224,003441,342,16,20,195,50,2,9
23,016,Tafí Viejo,00224,003442,344,27,17,173,59,5,13
23,016,Tafí Viejo,00224,003443,343,20,17,159,73,14,10
23,016,Tafí Viejo,00224,003444,342,26,14,179,64,4,11
23,016,Tafí Viejo,00224,003445,344,15,10,152,84,11,13
23,016,Tafí Viejo,00224,003446,344,29,15,162,74,5,9
23,016,Tafí Viejo,00224,003447,347,12,9,204,52,6,5
23,016,Tafí Viejo,00225,003448,296,4,7,172,62,3,9
23,016,Tafí Viejo,00225,003449,296,7,7,174,48,10,4
23,016,Tafí Viejo,00225,003450,295,5,4,198,34,5,7
23,016,Tafí Viejo,00225,003451,296,1,4,203,39,3,6
23,016,Tafí Viejo,00225,003452,299,6,6,186,42,3,8
23,016,Tafí Viejo,00226,003453,347,19,18,190,48,1,5
23,016,Tafí Viejo,00226,003454,347,6,11,198,60,9,13
23,016,Tafí Viejo,00226,003455,348,18,8,193,52,5,13
23,016,Tafí Viejo,00226,003456,347,14,16,187,51,4,13
23,016,Tafí Viejo,00226,003457,353,11,16,184,75,4,5
23,016,Tafí Viejo,00226,003458,348,14,22,179,56,2,8
23,016,Tafí Viejo,00226,003459,346,13,9,197,66,2,9
23,016,Tafí Viejo,00226,003460,349,17,14,158,76,9,13
23,016,Tafí Viejo,00226,003461,348,21,20,166,68,7,12
23,016,Tafí Viejo,00226,003462,348,12,8,196,61,3,11
23,016,Tafí Viejo,00226,003463,347,12,13,177,69,6,7
23,016,Tafí Viejo,00226,003464,348,8,11,175,85,4,13
23,016,Tafí Viejo,00226,003465,348,23,20,173,69,7,11
23,016,Tafí Viejo,00227,003466,341,18,25,153,56,13,19
23,016,Tafí Viejo,00227,003467,343,17,17,146,73,6,7
23,016,Tafí Viejo,00227,003468,343,19,19,162,66,6,10
23,016,Tafí Viejo,00227,003469,347,11,18,154,90,4,18
23,016,Tafí Viejo,00227,003470,342,11,27,144,74,5,11
23,016,Tafí Viejo,00227,003471,346,12,15,156,77,5,14
23,016,Tafí Viejo,00227,003472,341,14,31,137,74,7,21
23,016,Tafí Viejo,00227,003473,339,19,16,159,77,5,11
23,016,Tafí Viejo,00227,003474,342,5,16,144,87,4,27
23,016,Tafí Viejo,00227,003475,342,11,25,171,81,2,12
23,016,Tafí Viejo,00227,003476,345,24,22,168,53,9,9
23,016,Tafí Viejo,00227,003477,345,14,16,146,87,8,10
23,016,Tafí Viejo,00227,003478,343,16,18,154,70,9,10
23,016,Tafí Viejo,00227,003479,342,15,25,158,59,9,11
23,016,Tafí Viejo,00227,003480,347,3,29,147,82,7,16
23,016,Tafí Viejo,00227,003481,341,15,13,199,56,2,12
23,016,Tafí Viejo,00227,003482,342,17,18,137,91,4,15
23,016,Tafí Viejo,00227,003483,342,20,20,138,80,2,20
23,016,Tafí Viejo,00227,003484,344,11,22,169,54,9,10
23,016,Tafí Viejo,00227,003485,340,21,22,145,79,6,14
23,016,Tafí Viejo,00227,003486,340,7,27,158,63,9,15
23,016,Tafí Viejo,00227,003487,342,19,16,166,61,6,9
23,016,Tafí Viejo,00227,003488,341,20,20,132,92,10,14
23,016,Tafí Viejo,00227,003489,343,10,21,169,68,6,11
23,016,Tafí Viejo,0227A,003490,341,14,19,103,152,18,8
23,016,Tafí Viejo,0227A,003491,343,24,22,93,147,11,15
23,016,Tafí Viejo,0227A,003492,346,23,18,87,142,7,16
23,016,Tafí Viejo,0227A,003493,344,21,17,99,138,9,17
23,016,Tafí Viejo,0227A,003494,344,16,12,107,131,11,15
23,016,Tafí Viejo,0227A,003495,342,13,27,99,125,19,24
23,016,Tafí Viejo,0227A,003496,344,19,31,78,131,19,15
23,016,Tafí Viejo,0227A,003497,341,13,22,95,138,21,23
23,016,Tafí Viejo,0227A,003498,340,18,23,99,134,8,19
23,016,Tafí Viejo,0227A,003499,344,14,14,94,130,20,19
23,016,Tafí Viejo,0227A,003500,341,11,19,104,142,8,17
23,016,Tafí Viejo,0227A,003501,344,42,22,77,127,15,13
23,016,Tafí Viejo,0227A,003502,344,35,28,91,127,12,15
23,016,Tafí Viejo,0227A,003503,343,20,23,103,117,12,15
23,016,Tafí Viejo,0227A,003504,342,22,20,72,146,15,23
23,016,Tafí Viejo,0227A,003505,340,16,16,112,134,10,22
23,016,Tafí Viejo,0227A,003506,339,27,18,76,134,19,15
23,016,Tafí Viejo,0227A,003507,341,17,25,82,139,15,23
23,016,Tafí Viejo,0227A,003508,345,20,21,94,135,11,22
23,016,Tafí Viejo,0227A,003509,344,19,22,87,137,11,20
23,016,Tafí Viejo,0227A,003510,345,19,22,98,135,15,19
23,016,Tafí Viejo,0227A,003511,341,22,22,90,148,10,10
23,016,Tafí Viejo,0227A,003512,344,22,25,102,134,13,11
23,016,Tafí Viejo,0227A,003513,343,15,19,102,125,14,25
23,016,Tafí Viejo,0227A,003514,342,19,17,100,136,15,21
23,016,Tafí Viejo,0227A,003515,340,25,14,107,122,8,25
23,016,Tafí Viejo,0227A,003516,338,26,23,89,132,17,21
23,016,Tafí Viejo,0227A,003517,342,19,19,108,127,18,12
23,016,Tafí Viejo,0227A,003518,341,15,32,82,128,11,22
23,016,Tafí Viejo,0227A,003519,340,16,21,107,126,11,21
23,016,Tafí Viejo,0227A,003520,342,12,21,93,143,9,20
23,016,Tafí Viejo,0227A,003521,342,18,31,96,123,11,29
23,016,Tafí Viejo,0227A,003522,347,20,20,101,127,12,23
23,016,Tafí Viejo,00228,003523,350,20,23,109,100,10,23
23,016,Tafí Viejo,00228,003524,354,28,20,142,89,6,12
23,016,Tafí Viejo,00228,003525,357,15,32,155,64,10,11
23,016,Tafí Viejo,00228,003526,358,13,15,131,104,4,19
23,016,Tafí Viejo,00228,003527,358,25,16,144,90,10,13
23,016,Tafí Viejo,00228,003528,356,9,30,122,93,8,18
23,016,Tafí Viejo,00228,003529,349,19,24,143,88,10,12
23,016,Tafí Viejo,00228,003530,351,14,28,121,96,6,20
23,016,Tafí Viejo,00228,003531,352,17,28,127,100,6,13
23,016,Tafí Viejo,00228,003532,351,42,0,141,66,12,19
23,016,Tafí Viejo,00228,003533,351,25,29,136,78,7,17
23,016,Tafí Viejo,00228,003534,354,32,29,126,98,5,21
23,016,Tafí Viejo,00228,003535,350,30,30,122,75,5,10
23,016,Tafí Viejo,00228,003536,356,20,20,134,90,10,13
23,016,Tafí Viejo,00228,003537,359,21,16,137,84,9,18
23,016,Tafí Viejo,00228,003538,351,17,25,132,95,7,12
23,016,Tafí Viejo,00228,003539,358,20,28,145,98,4,11
23,016,Tafí Viejo,00228,003540,353,19,32,100,98,7,16
23,016,Tafí Viejo,00228,003541,352,25,31,147,68,6,25
23,016,Tafí Viejo,00228,003542,354,17,28,117,102,7,18
23,016,Tafí Viejo,00228,003543,351,14,21,131,89,12,21
23,016,Tafí Viejo,00228,003544,351,17,25,120,94,8,12
23,016,Tafí Viejo,00228,003545,351,18,29,136,82,4,23
23,016,Tafí Viejo,00228,003546,350,18,30,125,84,7,16
23,016,Tafí Viejo,00228,003547,357,27,28,115,103,11,11
23,016,Tafí Viejo,00228,003548,354,19,24,125,88,10,14
23,016,Tafí Viejo,00228,003549,351,26,23,140,79,7,13
23,016,Tafí Viejo,00228,003550,352,30,30,126,86,14,12
23,016,Tafí Viejo,00228,003551,350,22,34,142,80,4,14
23,016,Tafí Viejo,00228,003552,356,24,21,135,92,8,12
23,016,Tafí Viejo,00228,003553,354,17,25,151,73,10,21
23,016,Tafí Viejo,00228,003554,355,17,27,143,73,5,14
23,016,Tafí Viejo,00228,003555,352,32,25,128,84,6,12
23,016,Tafí Viejo,00228,003556,354,24,24,135,96,7,14
23,016,Tafí Viejo,00228,003557,353,36,27,132,75,5,14
23,016,Tafí Viejo,00228,003558,352,20,42,130,75,8,11
23,016,Tafí Viejo,00228,003559,350,28,29,131,76,8,17
23,016,Tafí Viejo,00228,003560,351,23,20,146,86,8,11
23,016,Tafí Viejo,00228,003561,354,26,24,147,81,4,10
23,016,Tafí Viejo,00228,003562,350,20,21,134,78,12,17
23,016,Tafí Viejo,00228,003563,353,25,26,151,61,6,20
23,016,Tafí Viejo,00228,003564,357,32,30,138,76,5,15
23,016,Tafí Viejo,00228,003565,349,16,25,139,96,4,18
23,016,Tafí Viejo,00228,003566,352,21,27,111,95,11,17
23,016,Tafí Viejo,00228,003567,351,22,21,137,86,10,10
23,016,Tafí Viejo,00228,003568,349,32,17,139,74,6,14
23,016,Tafí Viejo,00228,003569,353,8,29,149,82,3,8
23,016,Tafí Viejo,00228,003570,348,23,24,146,80,5,8
23,016,Tafí Viejo,00228,003571,358,20,30,150,69,6,17
23,016,Tafí Viejo,00228,003572,354,13,32,133,90,2,18
23,016,Tafí Viejo,00228,003573,355,22,28,134,85,10,15
23,016,Tafí Viejo,00228,003574,351,20,25,121,103,6,14
23,016,Tafí Viejo,00228,003575,349,18,31,145,73,7,15
23,016,Tafí Viejo,00228,003576,353,30,24,145,85,4,11
23,016,Tafí Viejo,00228,003577,354,30,21,146,76,8,16
23,016,Tafí Viejo,00228,003578,349,28,25,126,85,4,21
23,016,Tafí Viejo,00228,003579,351,25,25,116,99,3,18
23,016,Tafí Viejo,00228,003580,353,20,28,124,97,8,16
23,016,Tafí Viejo,00228,003581,351,23,14,139,93,4,20
23,016,Tafí Viejo,00228,003582,354,27,14,131,89,8,16
23,016,Tafí Viejo,00228,003583,352,16,29,127,83,6,20
23,016,Tafí Viejo,00228,003584,351,18,23,115,84,14,20
23,016,Tafí Viejo,00228,003585,355,28,11,121,98,8,29
23,016,Tafí Viejo,00228,003586,353,15,31,119,82,6,17
23,016,Tafí Viejo,00228,003587,352,13,27,139,79,8,17
23,016,Tafí Viejo,00228,003588,351,18,20,126,87,6,14
23,016,Tafí Viejo,00228,003589,357,16,14,179,67,4,13
23,016,Tafí Viejo,00228,003590,355,24,25,152,75,9,8
23,016,Tafí Viejo,00228,003591,360,17,24,141,73,5,19
23,016,Tafí Viejo,0228A,003592,352,19,24,138,87,6,13
23,016,Tafí Viejo,0228A,003593,354,15,25,125,100,5,12
23,016,Tafí Viejo,0228A,003594,354,32,20,123,86,9,17
23,016,Tafí Viejo,0228A,003595,352,17,25,136,87,6,25
23,016,Tafí Viejo,0228A,003596,349,30,19,127,82,6,28
23,016,Tafí Viejo,0228A,003597,350,24,21,131,100,8,13
23,016,Tafí Viejo,0228A,003598,352,18,27,133,102,8,11
23,016,Tafí Viejo,0228A,003599,354,15,23,128,106,8,8
23,016,Tafí Viejo,0228A,003600,352,21,28,133,85,7,12
23,016,Tafí Viejo,0228A,003601,351,22,15,139,84,12,22
23,016,Tafí Viejo,0228A,003602,355,20,21,129,114,8,9
23,016,Tafí Viejo,0228A,003603,353,20,42,135,76,7,10
23,016,Tafí Viejo,0228A,003604,351,13,19,117,104,5,20
23,016,Tafí Viejo,0228A,003605,355,19,19,117,103,8,16
23,016,Tafí Viejo,0228A,003606,354,32,21,136,84,4,15
23,016,Tafí Viejo,0228A,003607,356,23,19,142,92,4,18
23,016,Tafí Viejo,0228A,003608,348,20,28,144,82,6,9
23,016,Tafí Viejo,0228A,003609,351,19,18,145,73,7,12
23,016,Tafí Viejo,0228A,003610,349,24,23,144,86,8,14
23,016,Tafí Viejo,0228A,003611,352,19,20,140,82,13,13
23,016,Tafí Viejo,0228A,003612,350,14,28,128,92,6,14
23,016,Tafí Viejo,0228A,003613,351,18,28,138,89,4,14
23,016,Tafí Viejo,0228A,003614,350,23,27,161,74,8,9
23,016,Tafí Viejo,0228A,003615,352,19,19,137,93,6,16
23,016,Tafí Viejo,0228A,003616,348,26,21,116,95,9,13
23,016,Tafí Viejo,0228A,003617,358,19,29,122,92,8,15
23,016,Tafí Viejo,0228A,003618,350,16,27,128,108,3,10
23,016,Tafí Viejo,0228A,003619,346,36,29,111,75,9,12
23,016,Tafí Viejo,0228A,003620,347,19,26,144,86,6,14
23,016,Tafí Viejo,0228A,003621,357,25,40,130,92,3,17
23,016,Tafí Viejo,0228A,003622,351,23,30,115,87,2,20
23,016,Tafí Viejo,0228A,003623,351,19,22,132,84,3,8
23,016,Tafí Viejo,0228A,003624,350,24,23,143,89,6,14
23,016,Tafí Viejo,0228A,003625,350,15,27,129,76,16,14
23,016,Tafí Viejo,0228A,003626,351,27,32,125,75,16,16
23,016,Tafí Viejo,0228A,003627,351,19,30,140,71,5,17
23,016,Tafí Viejo,0228A,003628,351,20,21,143,80,8,10
23,016,Tafí Viejo,0228A,003629,350,31,20,106,101,6,24
23,016,Tafí Viejo,0228A,003630,350,16,29,129,89,10,14
23,016,Tafí Viejo,0228A,003631,348,25,23,117,98,10,19
23,016,Tafí Viejo,0228A,003632,356,25,25,131,89,6,12
23,016,Tafí Viejo,0228A,003633,349,25,29,107,118,6,16
23,016,Tafí Viejo,0228A,003634,348,11,28,128,92,4,14
23,016,Tafí Viejo,0228A,003636,351,23,16,131,87,5,21
23,016,Tafí Viejo,00229,003637,345,23,22,150,68,4,15
23,016,Tafí Viejo,00229,003638,348,20,16,166,53,5,12
23,016,Tafí Viejo,00229,003639,343,10,15,162,65,6,11
23,016,Tafí Viejo,00229,003640,341,23,34,123,79,5,10
23,016,Tafí Viejo,00229,003641,345,17,22,144,76,3,16
23,016,Tafí Viejo,00229,003642,342,24,21,141,78,8,16
23,016,Tafí Viejo,00229,003643,348,19,28,141,59,9,15
23,016,Tafí Viejo,00229,003644,348,29,24,126,68,4,8
23,016,Tafí Viejo,00229,003645,347,24,28,141,68,2,9
23,016,Tafí Viejo,00229,003646,345,15,22,149,60,5,14
23,016,Tafí Viejo,00229,003647,340,17,25,145,63,3,11
23,016,Tafí Viejo,00229,003648,342,14,23,146,71,3,12
23,016,Tafí Viejo,00229,003649,347,16,23,153,70,5,18
23,016,Tafí Viejo,00229,003650,349,24,24,132,70,2,16
23,016,Tafí Viejo,00229,003651,346,24,29,155,61,2,15
23,016,Tafí Viejo,00229,003652,346,17,24,166,67,7,7
23,016,Tafí Viejo,00229,003653,344,10,31,149,64,8,8
23,016,Tafí Viejo,00229,003654,346,22,25,151,74,4,14
23,016,Tafí Viejo,00229,003655,343,18,17,153,77,5,12
23,016,Tafí Viejo,00229,003656,349,12,27,167,61,6,18
23,016,Tafí Viejo,00229,003657,341,19,29,133,77,3,11
23,016,Tafí Viejo,00229,003658,346,17,23,135,73,8,9
23,016,Tafí Viejo,00229,003659,350,11,17,149,84,8,8
23,016,Tafí Viejo,00229,003660,348,14,23,152,61,3,8
23,016,Tafí Viejo,00229,003661,347,9,26,169,43,3,8
23,016,Tafí Viejo,00229,003662,345,19,26,141,61,6,13
23,016,Tafí Viejo,00229,003663,349,25,15,164,53,6,21
23,016,Tafí Viejo,00229,003664,344,15,20,153,71,9,14
23,016,Tafí Viejo,00229,003665,352,17,19,143,79,4,16
23,017,Tafí del Valle,00230,003666,299,10,8,127,63,6,17
23,017,Tafí del Valle,00230,003667,299,6,5,141,64,4,17
23,017,Tafí del Valle,00230,003668,298,5,5,165,57,2,12
23,017,Tafí del Valle,00231,003669,215,5,2,144,16,1,5
23,017,Tafí del Valle,00231,003670,214,2,0,128,12,4,5
23,017,Tafí del Valle,00232,003671,349,7,9,210,37,8,6
23,017,Tafí del Valle,00232,003672,346,9,6,196,49,4,6
23,017,Tafí del Valle,00232,003673,351,19,8,203,39,4,12
23,017,Tafí del Valle,00232,003674,350,7,7,198,39,7,13
23,017,Tafí del Valle,00232,003675,352,8,3,231,39,5,6
23,017,Tafí del Valle,00232,003676,349,10,8,210,42,6,14
23,017,Tafí del Valle,00232,003677,353,15,2,191,46,11,8
23,017,Tafí del Valle,00232,003678,354,4,9,188,48,11,6
23,017,Tafí del Valle,00233,003679,347,11,7,197,60,4,17
23,017,Tafí del Valle,00233,003680,348,20,6,210,48,8,7
23,017,Tafí del Valle,00233,003681,352,6,7,207,45,5,15
23,017,Tafí del Valle,00233,003682,347,7,2,242,31,3,12
23,017,Tafí del Valle,00233,003683,349,12,5,212,43,3,12
23,017,Tafí del Valle,00233,003684,346,4,4,241,39,1,7
23,017,Tafí del Valle,00233,003685,347,7,6,207,39,6,10
23,017,Tafí del Valle,00233,003686,346,6,5,206,56,3,14
23,017,Tafí del Valle,00233,003687,344,2,7,220,60,3,5
23,017,Tafí del Valle,00233,003688,346,12,6,186,53,0,17
23,017,Tafí del Valle,00233,003689,347,17,4,221,33,2,9
23,017,Tafí del Valle,00233,003690,347,11,8,214,42,5,11
23,017,Tafí del Valle,00233,003691,346,4,11,217,47,5,11
23,017,Tafí del Valle,00233,003692,345,11,12,208,42,2,7
23,017,Tafí del Valle,00233,003693,347,7,3,224,43,4,5
