codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0007 ,0457,344,17,7,5,110,140
09,Formosa,001,0007 ,0458,346,5,8,6,131,113
09,Formosa,001,0007 ,0459,343,7,6,3,123,128
09,Formosa,001,0007 ,0460,344,1,4,3,135,123
09,Formosa,001,0007 ,0461,344,20,2,7,134,119
09,Formosa,001,0007 ,0462,344,13,4,5,144,110
09,Formosa,001,0007 ,0463,345,12,2,6,134,116
09,Formosa,001,0007 ,0464,344,2,2,3,171,96
09,Formosa,001,0007 ,0465,343,14,2,4,142,120
09,Formosa,001,0007 ,0466,344,19,4,4,137,127
09,Formosa,001,0007 ,0467,343,17,11,4,125,106
09,Formosa,001,0007 ,0468,345,18,1,1,136,126
09,Formosa,001,0007 ,0469,344,11,2,4,128,127
09,Formosa,001,0007 ,0470,345,12,3,4,144,109
09,Formosa,001,0007 ,0471,345,20,2,2,129,112
09,Formosa,001,0007 ,0472,344,0,0,7,135,113
09,Formosa,001,0007 ,0473,346,11,3,6,143,129
