codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0009,0014,0019,0020,0026,0030,0036,0037,0038,0044,0045,0050,0132,0134,0136,0154,0189,0190,0191,0192
21,Rosario                                 ,013,0359 ,2214,450,0,0,9,8,4,0,11,0,20,0,0,2,0,0,138,0,98,1,0,14,1,0,1
21,Rosario                                 ,013,0359 ,2215,450,20,5,4,10,3,0,9,0,13,1,1,1,1,2,161,0,104,3,0,10,2,1,2
21,Rosario                                 ,013,0359 ,2216,450,22,2,9,7,5,2,10,0,10,1,0,2,1,1,156,0,110,4,0,7,1,1,0
21,Rosario                                 ,013,0359 ,2217,450,31,4,5,8,1,0,13,1,20,0,1,1,0,0,138,1,105,2,0,11,2,0,0
21,Rosario                                 ,013,0359 ,2218,450,21,0,10,10,1,0,7,0,23,0,2,1,0,1,157,0,98,1,0,17,1,0,0
21,Rosario                                 ,013,0359 ,2219,450,0,0,7,9,0,1,10,2,16,2,2,0,0,1,164,0,99,2,0,13,1,0,3
21,Rosario                                 ,013,0359 ,2220,450,0,4,19,10,2,0,10,2,18,1,0,2,2,1,173,0,106,2,1,5,3,1,1
21,Rosario                                 ,013,0359 ,2221,450,10,6,14,9,2,1,17,1,16,1,1,1,0,1,160,0,80,0,0,13,3,0,0
21,Rosario                                 ,013,0359 ,2222,450,0,0,5,24,1,0,12,0,13,0,0,2,0,0,151,0,92,3,0,3,0,1,1
21,Rosario                                 ,013,0359 ,2223,450,10,0,8,9,0,0,13,1,19,1,1,3,0,1,155,3,67,0,0,10,2,0,1
21,Rosario                                 ,013,0359 ,2224,450,27,2,8,17,0,0,14,1,15,2,0,3,0,0,148,0,87,2,0,6,1,0,0
21,Rosario                                 ,013,0359 ,2225,450,7,9,6,9,2,0,9,1,11,0,1,3,1,0,153,1,100,2,0,0,3,1,1
21,Rosario                                 ,013,0359 ,2226,450,0,0,11,21,1,0,11,0,15,0,3,1,0,0,156,0,100,1,0,3,3,0,0
21,Rosario                                 ,013,0359 ,2227,450,25,7,8,12,0,1,10,0,16,0,1,1,1,1,138,2,115,1,0,6,1,0,1
21,Rosario                                 ,013,0359 ,2228,450,8,0,9,6,2,0,12,0,13,1,1,2,1,0,139,1,113,2,0,17,3,0,0
21,Rosario                                 ,013,0359 ,2229,450,114,0,4,5,1,0,13,0,10,1,0,6,1,0,151,0,99,3,0,11,1,0,1
21,Rosario                                 ,013,0359 ,2230,450,18,0,13,10,2,0,8,0,14,1,1,0,0,2,166,0,88,2,0,14,0,0,0
21,Rosario                                 ,013,0359 ,2231,450,33,0,13,22,0,0,11,1,7,0,0,0,0,2,145,2,96,5,1,6,2,0,0
21,Rosario                                 ,013,0359 ,2232,450,0,0,3,16,2,0,0,0,27,0,0,5,0,0,150,1,106,2,0,4,0,1,0
21,Rosario                                 ,013,0359 ,2233,450,28,0,1,11,0,1,15,2,11,1,3,4,1,0,161,0,116,3,0,7,3,1,0
21,Rosario                                 ,013,0359 ,2234,450,33,6,3,8,1,0,11,0,15,1,0,2,0,3,140,1,113,6,0,4,0,0,2
21,Rosario                                 ,013,0359 ,2235,450,3,5,8,12,1,0,0,1,24,0,3,0,0,1,153,0,75,2,0,17,0,0,0
21,Rosario                                 ,013,0359 ,2236,450,2,10,3,12,0,0,40,1,13,0,2,2,1,0,147,0,106,3,0,9,3,1,1
21,Rosario                                 ,013,0359 ,2237,450,24,0,12,17,0,0,10,2,18,0,0,2,0,0,142,0,91,2,1,11,4,1,0
21,Rosario                                 ,013,0359 ,2238,450,0,0,9,12,0,1,0,0,0,7,0,0,5,8,0,0,0,2,23,7,5,3,0
21,Rosario                                 ,013,0359 ,2239,450,14,8,1,26,1,0,8,0,12,1,2,1,0,0,141,1,106,3,0,1,1,2,1
21,Rosario                                 ,013,0359 ,2240,450,16,0,10,24,4,0,12,0,14,0,0,3,0,1,148,2,76,5,0,9,3,0,0
21,Rosario                                 ,013,0359 ,2241,450,18,4,20,15,2,0,11,0,16,0,2,5,1,0,143,0,84,4,0,0,1,0,0
21,Rosario                                 ,013,0359 ,2242,450,22,9,4,11,1,0,10,1,9,0,1,3,0,1,158,1,109,2,0,6,0,0,1
21,Rosario                                 ,013,0359 ,2243,450,28,9,6,14,1,1,5,1,11,1,0,2,2,0,127,0,101,3,0,3,2,1,3
21,Rosario                                 ,013,0359 ,2244,450,37,7,14,14,3,0,9,2,21,0,1,0,0,0,149,1,89,5,0,8,5,0,0
21,Rosario                                 ,013,0359 ,2245,234,1,2,4,4,0,1,5,1,13,0,0,1,0,1,92,0,38,3,1,3,0,0,0
21,Rosario                                 ,013,0359A,2045,450,8,5,12,11,1,0,7,0,5,1,1,2,0,3,72,0,179,6,0,8,1,0,1
21,Rosario                                 ,013,0359A,2046,450,46,0,0,19,6,0,7,1,16,0,4,5,0,0,0,3,142,3,1,6,4,2,1
21,Rosario                                 ,013,0359A,2047,450,8,0,0,0,2,0,0,1,10,0,5,1,2,1,114,0,130,4,1,10,5,0,0
21,Rosario                                 ,013,0359A,2048,450,30,0,11,6,1,0,10,0,16,1,2,1,0,1,116,4,147,4,0,9,0,1,1
21,Rosario                                 ,013,0359A,2049,450,27,0,20,13,7,5,13,2,10,0,2,2,1,0,120,1,130,6,1,4,0,0,0
21,Rosario                                 ,013,0359A,2050,450,35,0,9,22,6,0,11,1,16,0,2,2,0,5,100,0,137,2,0,8,0,1,0
21,Rosario                                 ,013,0359A,2051,450,32,10,10,8,0,0,19,0,13,2,4,2,1,0,91,0,149,0,0,8,2,1,1
21,Rosario                                 ,013,0359A,2052,450,22,6,5,15,1,0,9,0,17,1,2,1,0,0,108,1,143,2,1,7,3,1,3
21,Rosario                                 ,013,0359A,2053,450,0,0,5,10,1,0,20,2,6,1,1,1,0,3,96,1,156,2,0,3,5,0,2
21,Rosario                                 ,013,0359A,2054,450,0,0,8,12,0,1,14,2,4,0,0,2,2,1,3,1,155,1,0,2,1,0,2
21,Rosario                                 ,013,0359A,2055,450,0,0,21,4,4,0,16,2,10,0,3,1,0,2,85,1,151,4,2,8,2,1,0
21,Rosario                                 ,013,0359A,2056,450,0,0,9,11,4,0,0,2,13,1,2,2,0,2,92,0,135,3,1,0,2,2,2
21,Rosario                                 ,013,0359A,2057,450,51,4,7,13,0,0,21,0,15,0,2,2,1,3,98,1,125,6,0,7,0,2,1
21,Rosario                                 ,013,0359A,2058,450,18,16,6,14,3,0,0,0,7,0,5,1,0,0,109,1,144,2,0,7,2,0,0
21,Rosario                                 ,013,0359A,2059,450,37,0,7,16,0,3,10,0,10,0,0,1,1,2,93,3,146,2,1,5,0,0,2
21,Rosario                                 ,013,0359A,2060,450,45,6,10,9,3,0,10,0,12,0,1,2,0,3,89,1,136,2,0,3,2,0,2
21,Rosario                                 ,013,0359A,2061,450,5,5,14,6,5,0,13,0,15,0,2,2,0,4,0,0,134,1,0,7,0,3,1
21,Rosario                                 ,013,0359A,2062,450,24,6,11,8,4,0,14,1,10,0,2,2,0,0,87,3,128,0,0,5,1,2,0
21,Rosario                                 ,013,0359A,2063,450,23,3,7,8,1,1,9,0,11,1,2,1,0,2,93,1,139,5,1,17,3,1,2
21,Rosario                                 ,013,0359A,2064,450,25,6,4,8,2,0,7,1,16,0,0,6,0,0,88,3,132,2,3,26,1,0,3
21,Rosario                                 ,013,0359A,2065,450,33,8,2,16,0,0,14,0,8,0,1,2,0,5,108,1,114,2,3,16,1,0,0
21,Rosario                                 ,013,0359A,2066,450,30,0,9,4,3,1,12,2,13,0,3,2,1,1,95,4,132,1,0,10,1,1,0
21,Rosario                                 ,013,0359A,2067,450,6,11,6,9,1,1,9,0,8,0,2,4,0,3,88,0,139,3,1,13,2,2,1
21,Rosario                                 ,013,0359A,2068,450,32,0,7,17,6,5,10,0,13,0,0,2,0,3,80,0,164,1,3,5,1,0,3
21,Rosario                                 ,013,0359A,2069,450,30,6,8,2,1,0,9,0,13,1,0,3,0,1,96,4,141,5,0,20,4,0,0
21,Rosario                                 ,013,0359A,2070,450,35,0,11,13,6,0,5,2,12,0,2,7,0,2,87,2,130,2,0,9,5,0,4
21,Rosario                                 ,013,0359A,2071,450,30,13,8,22,1,0,12,0,24,2,1,4,0,5,86,0,113,4,0,10,0,0,0
21,Rosario                                 ,013,0359A,2072,450,14,9,2,7,3,0,12,0,7,0,1,2,0,0,104,0,146,2,0,9,2,2,3
21,Rosario                                 ,013,0359A,2073,450,12,0,6,7,2,0,15,1,12,0,4,2,0,0,50,1,148,1,0,8,3,0,2
21,Rosario                                 ,013,0359A,2074,450,10,0,13,18,1,0,13,2,16,1,3,0,0,1,99,1,120,2,0,3,3,0,1
21,Rosario                                 ,013,0359A,2075,450,0,0,12,15,3,1,10,2,12,1,0,0,0,2,98,1,138,6,1,7,2,0,3
21,Rosario                                 ,013,0359A,2076,450,27,0,23,11,5,0,6,1,16,4,0,1,0,2,84,2,154,2,1,5,2,0,1
21,Rosario                                 ,013,0359A,2077,450,30,4,5,9,3,3,9,1,5,2,3,0,2,0,119,0,145,1,0,7,2,0,0
21,Rosario                                 ,013,0359A,2078,235,16,8,1,9,1,1,11,0,5,0,1,3,0,2,61,0,76,2,0,0,2,0,0
21,Rosario                                 ,013,0359A,2079,236,25,0,12,2,0,0,5,0,6,0,1,2,0,2,46,0,74,2,1,4,1,0,1
21,Rosario                                 ,013,0359A,2246,450,55,0,8,7,6,1,8,1,13,1,1,4,1,5,110,1,109,2,1,11,3,0,0
21,Rosario                                 ,013,0359A,2247,450,43,0,6,9,1,0,9,2,10,0,2,1,0,1,59,2,151,2,0,17,0,0,0
21,Rosario                                 ,013,0359A,2248,450,59,5,2,9,0,0,14,1,10,0,0,3,0,1,117,0,105,2,0,6,3,1,2
21,Rosario                                 ,013,0359A,2249,450,81,0,16,9,5,0,15,5,5,5,0,1,1,2,115,0,102,6,0,4,2,0,0
21,Rosario                                 ,013,0359A,2250,450,13,0,14,15,2,0,9,2,12,0,0,1,0,0,139,1,140,4,2,0,2,0,0
21,Rosario                                 ,013,0359A,2251,450,52,0,3,9,2,1,0,0,13,0,1,0,0,0,133,0,122,1,0,11,2,0,1
21,Rosario                                 ,013,0359A,2252,450,38,0,6,4,4,1,9,0,9,2,0,4,2,0,104,0,162,3,2,15,3,0,1
21,Rosario                                 ,013,0359A,2253,450,2,5,2,17,1,1,20,1,13,1,1,1,0,0,128,0,138,0,1,7,3,1,3
21,Rosario                                 ,013,0359A,2254,450,34,0,21,9,0,0,19,1,8,0,0,0,0,2,0,133,130,1,0,5,1,0,0
21,Rosario                                 ,013,0359A,2255,450,40,3,7,8,0,1,16,3,9,0,1,2,0,2,124,0,124,5,1,5,3,1,1
21,Rosario                                 ,013,0359A,2256,450,18,0,10,12,1,0,11,1,9,0,0,0,0,0,131,0,116,1,0,6,2,0,1
21,Rosario                                 ,013,0359A,2257,450,0,0,1,22,4,1,10,1,15,0,2,2,1,4,108,1,146,1,0,0,4,0,0
21,Rosario                                 ,013,0359A,2258,450,8,7,10,8,1,1,20,3,9,3,4,1,1,1,130,0,155,1,0,4,2,0,0
21,Rosario                                 ,013,0359A,2259,450,24,0,13,12,1,0,16,1,15,0,1,1,0,2,105,0,140,3,0,5,1,0,0
21,Rosario                                 ,013,0359A,2260,450,41,5,8,17,1,0,9,1,13,0,1,2,0,1,120,3,118,2,0,1,1,1,1
21,Rosario                                 ,013,0359A,2261,450,0,0,3,6,5,1,10,0,12,0,0,4,1,1,109,3,148,0,0,1,3,1,1
21,Rosario                                 ,013,0359A,2262,450,128,10,7,11,2,0,9,0,12,2,0,5,1,1,104,0,188,2,0,2,1,1,1
21,Rosario                                 ,013,0359A,2263,450,32,4,7,21,0,0,21,0,11,0,1,2,0,1,117,0,126,0,0,3,2,0,1
21,Rosario                                 ,013,0359A,2264,450,12,9,11,11,1,2,20,6,7,6,1,0,0,3,133,3,127,2,0,6,1,0,1
21,Rosario                                 ,013,0359A,2265,450,42,0,6,18,2,1,8,0,9,0,2,0,1,0,111,1,143,3,0,5,1,0,1
21,Rosario                                 ,013,0359A,2266,450,4,8,1,23,3,0,11,3,8,2,0,3,0,1,133,0,126,5,1,4,3,3,0
21,Rosario                                 ,013,0359A,2267,450,3,9,2,9,0,0,5,0,12,0,0,1,1,2,129,0,153,1,0,17,2,0,0
21,Rosario                                 ,013,0359A,2268,450,0,0,10,16,5,0,11,0,15,0,1,4,0,1,114,3,140,1,1,7,0,0,2
21,Rosario                                 ,013,0359A,2269,450,51,0,8,15,3,4,10,3,10,0,4,2,1,0,107,2,128,2,1,0,1,0,2
21,Rosario                                 ,013,0359A,2270,450,28,8,8,14,1,0,12,0,13,2,1,0,1,2,116,2,125,3,0,10,2,1,0
21,Rosario                                 ,013,0359A,2271,450,16,12,2,23,1,1,12,1,11,1,2,1,1,1,96,0,160,2,1,4,2,0,3
21,Rosario                                 ,013,0359A,2272,450,0,0,17,9,6,1,17,1,6,0,2,1,0,0,122,1,116,3,0,3,3,0,0
21,Rosario                                 ,013,0359A,2273,450,29,0,4,9,4,1,12,0,6,0,2,2,1,2,108,0,141,2,1,10,0,0,0
21,Rosario                                 ,013,0359A,2274,450,21,0,3,9,1,0,12,0,13,2,1,2,0,6,103,3,144,2,1,4,2,1,1
21,Rosario                                 ,013,0359A,2275,450,0,0,1,5,0,0,0,0,8,0,0,0,0,2,109,1,168,3,1,8,1,0,1
21,Rosario                                 ,013,0359A,2276,450,0,0,4,13,3,0,18,2,5,0,1,1,0,0,116,0,144,0,1,6,4,2,1
21,Rosario                                 ,013,0359A,2277,450,0,0,25,1,2,16,0,0,7,1,3,1,0,0,131,1,152,2,0,5,1,1,0
21,Rosario                                 ,013,0359A,2278,450,37,0,5,8,2,0,25,2,1,0,1,3,0,1,121,1,149,2,0,11,0,0,0
21,Rosario                                 ,013,0359A,2279,450,21,0,3,2,2,0,6,0,8,0,2,3,0,2,125,2,139,1,0,14,0,1,1
21,Rosario                                 ,013,0359A,2280,450,10,0,12,9,1,0,20,0,16,0,1,1,0,1,0,0,141,4,1,7,1,1,1
21,Rosario                                 ,013,0359A,2281,450,23,7,2,4,2,0,12,0,11,4,2,2,0,4,119,0,137,3,0,12,1,0,0
21,Rosario                                 ,013,0359A,2282,450,5,5,10,11,4,0,16,0,9,1,0,5,0,1,98,1,152,1,0,7,1,0,0
21,Rosario                                 ,013,0359A,2283,243,0,0,1,3,1,0,0,0,4,0,0,2,0,1,64,0,73,2,0,10,0,0,0
21,Rosario                                 ,013,0359A,2284,244,10,0,12,9,1,0,20,0,16,0,1,1,0,1,0,0,141,4,1,7,1,1,1
21,Rosario                                 ,013,0360 ,2206,450,26,4,1,43,0,0,22,0,11,0,1,0,0,1,99,4,128,3,0,26,1,0,0
21,Rosario                                 ,013,0360 ,2207,224,19,2,2,24,1,0,13,2,3,0,0,1,1,0,42,2,53,2,0,5,2,0,1
21,Rosario                                 ,013,0360 ,2400,450,81,0,8,39,0,0,0,0,13,0,1,0,0,1,96,2,115,1,0,0,2,1,0
21,Rosario                                 ,013,0360 ,2401,113,6,0,3,5,0,0,8,0,5,0,1,0,0,0,36,0,25,1,0,6,4,0,0
21,Rosario                                 ,013,0360A,2208,381,35,0,3,8,0,0,16,0,6,0,1,0,0,1,97,0,114,4,0,22,1,0,1
21,Rosario                                 ,013,0360A,2402,332,28,0,5,10,0,0,14,0,3,0,0,0,0,0,97,1,93,6,0,15,0,0,0
21,Rosario                                 ,013,0362A,2209,450,31,9,4,21,8,1,8,3,4,0,3,3,1,2,75,1,183,6,1,4,2,3,3
21,Rosario                                 ,013,0362A,2210,450,0,0,8,12,3,1,13,2,12,0,2,6,0,2,95,0,152,4,0,3,1,2,4
21,Rosario                                 ,013,0362A,2211,450,21,10,14,10,9,2,21,2,4,4,5,4,3,1,62,0,167,3,0,2,7,1,1
21,Rosario                                 ,013,0362A,2212,450,8,5,10,13,2,0,13,0,8,2,2,0,1,0,100,3,156,5,2,3,1,0,1
21,Rosario                                 ,013,0362A,2213,450,0,0,8,14,4,1,5,2,16,1,0,0,0,3,86,3,147,1,0,12,4,1,1
21,Rosario                                 ,013,0362A,2214,450,0,0,4,16,6,2,14,1,9,0,1,3,2,3,87,1,146,1,4,22,4,0,2
21,Rosario                                 ,013,0362A,2215,450,5,5,11,16,2,0,15,1,4,4,2,2,0,0,111,0,164,1,2,1,2,1,2
21,Rosario                                 ,013,0362A,2216,450,0,0,5,12,2,0,12,0,12,0,1,2,1,3,94,2,163,0,0,12,2,3,2
21,Rosario                                 ,013,0362A,2217,450,28,0,10,13,0,0,12,4,9,0,1,4,1,0,107,1,161,2,1,6,2,1,1
21,Rosario                                 ,013,0362A,2218,450,19,7,4,24,5,0,9,0,12,0,1,2,4,1,98,0,0,2,0,9,5,0,1
21,Rosario                                 ,013,0362A,2219,450,0,0,12,14,1,0,9,1,11,0,3,0,1,2,103,4,148,3,0,8,3,2,2
21,Rosario                                 ,013,0362A,2220,450,0,0,5,8,3,1,11,0,12,0,2,2,1,1,86,2,154,9,4,15,0,0,1
21,Rosario                                 ,013,0362A,2221,450,0,3,7,17,1,0,15,1,11,1,0,1,0,0,104,0,139,8,0,7,2,2,0
21,Rosario                                 ,013,0362A,2222,450,0,0,3,0,4,0,17,0,10,0,3,0,0,0,96,3,0,4,0,8,5,0,0
21,Rosario                                 ,013,0362A,2223,450,34,0,9,6,3,1,15,1,11,0,1,1,0,1,87,0,150,3,0,15,5,0,2
21,Rosario                                 ,013,0362A,2224,450,23,5,10,19,0,1,4,0,10,0,0,0,0,2,91,2,182,7,0,9,1,0,2
21,Rosario                                 ,013,0362A,2225,450,29,0,8,27,3,2,9,0,6,0,1,4,1,1,99,1,148,4,0,11,2,1,6
21,Rosario                                 ,013,0362A,2226,450,26,0,12,27,1,1,12,1,10,0,0,3,0,0,91,3,159,5,0,3,2,1,0
21,Rosario                                 ,013,0362A,2227,450,37,0,4,13,1,0,0,0,12,0,1,0,0,2,122,3,124,3,0,5,2,0,1
21,Rosario                                 ,013,0362A,2228,450,39,4,6,11,5,1,11,1,14,0,3,6,3,2,92,0,150,3,0,8,4,2,0
21,Rosario                                 ,013,0362A,2229,450,5,8,11,10,3,0,16,0,11,1,1,5,1,4,87,5,146,3,1,4,4,0,1
21,Rosario                                 ,013,0362A,2230,450,39,0,4,10,2,4,5,0,7,1,2,0,0,8,88,3,174,3,2,6,6,2,1
21,Rosario                                 ,013,0362A,2231,450,43,0,10,14,5,1,8,0,7,0,2,3,1,0,108,2,152,1,1,7,4,0,0
21,Rosario                                 ,013,0362A,2232,450,28,2,7,13,0,0,9,1,5,2,1,3,0,0,88,1,177,3,0,2,1,1,2
21,Rosario                                 ,013,0362A,2233,450,27,0,5,26,2,0,20,1,6,0,4,8,2,0,88,2,151,7,1,1,2,1,1
21,Rosario                                 ,013,0362A,2234,450,27,12,14,12,0,0,10,3,6,0,1,0,1,0,92,1,159,4,1,2,2,1,1
21,Rosario                                 ,013,0362A,2235,450,43,7,7,3,2,1,1,0,9,2,1,1,1,6,80,3,170,2,1,12,4,1,1
21,Rosario                                 ,013,0362A,2236,450,28,4,4,22,2,0,7,0,8,1,0,1,2,2,94,0,154,5,6,2,4,1,6
21,Rosario                                 ,013,0362A,2237,450,0,4,13,3,4,0,15,1,9,0,3,2,1,1,69,5,172,2,1,13,6,1,1
21,Rosario                                 ,013,0362A,2238,450,38,0,6,13,2,0,14,0,4,1,3,1,1,3,88,2,173,2,0,11,0,1,0
21,Rosario                                 ,013,0362A,2239,450,41,0,1,20,2,2,7,0,6,0,0,0,0,1,83,2,173,6,1,0,4,3,1
21,Rosario                                 ,013,0362A,2240,450,15,0,3,11,0,1,9,0,5,0,2,3,3,2,108,2,126,4,0,18,1,0,3
21,Rosario                                 ,013,0362A,2241,450,29,6,9,12,3,1,3,0,12,1,4,2,0,0,104,0,151,1,4,8,0,0,4
21,Rosario                                 ,013,0362A,2242,450,5,2,9,15,4,2,5,1,13,0,1,2,1,2,127,1,143,9,2,8,0,0,1
21,Rosario                                 ,013,0362A,2243,450,35,10,2,10,0,0,4,1,8,0,0,2,1,2,87,2,187,4,0,11,6,1,4
21,Rosario                                 ,013,0362A,2244,450,20,4,8,16,3,0,12,3,16,0,1,2,0,2,95,1,163,3,0,4,4,2,0
21,Rosario                                 ,013,0362A,2245,450,27,0,2,8,3,0,12,1,6,1,0,4,2,1,83,2,166,3,1,17,1,0,2
21,Rosario                                 ,013,0362A,2246,450,30,0,3,12,1,1,10,0,6,2,0,5,1,2,82,2,157,0,3,7,2,0,2
21,Rosario                                 ,013,0362A,2247,450,67,0,3,7,2,0,15,0,6,1,3,3,2,0,63,4,162,3,0,7,3,0,2
21,Rosario                                 ,013,0362A,2248,450,0,0,5,15,2,0,7,1,19,0,2,1,2,1,52,2,158,3,0,12,2,0,2
21,Rosario                                 ,013,0362A,2249,450,39,0,3,10,0,0,17,0,4,1,3,3,0,1,89,3,163,2,1,6,1,0,3
21,Rosario                                 ,013,0362A,2250,450,15,0,4,13,1,1,16,0,5,5,6,1,0,2,97,0,144,0,0,8,6,1,1
21,Rosario                                 ,013,0362A,2251,450,43,0,5,6,2,0,6,2,8,0,0,1,1,1,88,0,147,1,1,15,0,0,3
21,Rosario                                 ,013,0362A,2252,450,20,0,12,16,1,1,20,2,9,1,1,3,1,2,86,1,151,2,0,5,2,0,1
21,Rosario                                 ,013,0362A,2253,450,27,0,9,4,2,0,9,1,5,2,3,8,0,2,94,1,153,4,0,5,3,0,1
21,Rosario                                 ,013,0362A,2254,450,38,0,3,9,3,0,4,0,4,1,4,3,0,1,89,2,180,2,0,5,5,2,3
21,Rosario                                 ,013,0362A,2255,450,5,8,3,17,4,0,7,2,12,2,2,4,1,1,77,1,164,3,0,11,3,0,3
21,Rosario                                 ,013,0362A,2256,450,31,6,16,15,1,6,9,0,6,3,1,6,0,3,83,2,142,4,3,6,4,0,2
21,Rosario                                 ,013,0362A,2257,450,16,6,9,23,2,7,7,0,10,2,4,5,0,2,108,0,121,3,0,5,0,1,6
21,Rosario                                 ,013,0362A,2258,450,8,13,4,12,1,0,7,2,9,1,0,5,0,4,91,4,163,1,1,10,3,0,1
21,Rosario                                 ,013,0362A,2259,450,26,7,10,11,0,3,13,0,5,1,2,6,0,7,90,0,156,4,0,9,2,0,0
21,Rosario                                 ,013,0362A,2260,450,0,0,0,0,4,0,0,0,5,0,0,1,2,0,98,3,143,0,0,7,3,1,2
21,Rosario                                 ,013,0362A,2261,450,0,0,8,10,0,0,0,1,7,0,2,2,1,0,91,0,153,0,0,4,3,1,3
21,Rosario                                 ,013,0362A,2262,450,9,12,9,10,2,0,11,0,11,1,1,2,1,1,84,0,0,5,1,3,5,4,5
21,Rosario                                 ,013,0362A,2263,450,0,0,3,16,0,0,11,0,6,0,5,2,0,1,89,1,162,5,1,7,5,1,0
21,Rosario                                 ,013,0362A,2264,450,31,6,7,13,1,4,12,1,11,1,0,3,2,9,75,3,156,3,0,5,4,0,2
21,Rosario                                 ,013,0362A,2265,450,34,0,5,13,2,0,8,0,10,1,1,1,0,4,90,1,153,6,0,7,1,2,2
21,Rosario                                 ,013,0362A,2266,450,0,0,10,14,0,0,13,0,7,0,0,0,1,0,93,0,136,2,2,7,2,1,1
21,Rosario                                 ,013,0362A,2267,450,35,0,11,5,6,0,2,1,10,2,6,3,0,5,90,0,153,3,1,7,3,2,2
21,Rosario                                 ,013,0362A,2268,450,32,0,15,13,5,0,7,2,11,1,3,3,1,3,104,5,149,5,0,3,1,1,2
21,Rosario                                 ,013,0362A,2269,450,25,7,8,16,1,1,17,1,9,0,3,3,0,2,97,0,167,1,0,7,2,1,0
21,Rosario                                 ,013,0362A,2270,450,35,8,11,11,5,0,7,6,12,1,4,3,0,3,76,2,148,2,1,2,1,1,0
21,Rosario                                 ,013,0362A,2271,450,36,0,5,30,1,0,14,0,0,0,0,2,0,1,104,0,130,4,0,9,0,2,0
21,Rosario                                 ,013,0362A,2272,450,38,5,7,15,1,0,14,0,15,1,1,2,1,3,100,0,129,7,1,10,2,1,1
21,Rosario                                 ,013,0362A,2273,450,48,0,13,13,3,0,21,0,8,0,0,1,2,1,90,7,134,3,0,4,4,0,1
21,Rosario                                 ,013,0362A,2274,450,14,0,3,10,3,0,20,0,9,3,1,2,0,2,71,2,168,0,0,8,8,2,4
21,Rosario                                 ,013,0362A,2275,450,28,0,4,17,0,0,15,0,12,1,0,4,0,0,97,2,172,3,2,2,1,1,4
21,Rosario                                 ,013,0362A,2276,229,13,2,2,5,0,1,2,1,2,1,0,2,0,0,39,1,96,2,0,7,2,0,0
21,Rosario                                 ,013,0362A,2277,229,2,18,6,8,0,1,6,1,2,0,1,0,1,1,0,0,68,0,1,6,1,2,1
21,Rosario                                 ,013,0362A,2403,450,0,0,4,17,2,1,10,1,6,0,0,2,0,0,110,2,178,1,0,0,3,0,2
21,Rosario                                 ,013,0362A,2404,450,5,7,8,10,2,1,2,1,6,1,1,3,0,7,104,1,188,1,0,5,0,0,2
21,Rosario                                 ,013,0362A,2405,450,0,0,4,4,3,0,0,0,6,1,0,2,0,1,106,3,158,5,1,8,0,0,0
21,Rosario                                 ,013,0362A,2406,450,0,0,1,8,1,0,6,1,6,0,3,3,1,0,116,1,147,2,2,22,5,0,0
21,Rosario                                 ,013,0362A,2407,450,14,8,18,17,1,1,7,1,8,1,0,2,0,1,114,0,170,3,0,6,3,1,0
21,Rosario                                 ,013,0362A,2408,450,28,0,12,10,0,1,15,3,9,1,3,1,0,1,117,3,162,3,0,4,0,0,0
21,Rosario                                 ,013,0362A,2409,450,18,2,7,6,1,3,15,0,7,0,0,2,0,0,123,2,175,0,0,9,3,1,0
